campana_id,cliente_id,fecha_envio,canal,tipo_oferta,costo,convertido
600549,3000326,2025-08-19,push,cashback,2600,0
600550,3000327,2025-06-22,email,upgrade_credito,2000,0
600551,3000327,2025-11-01,email,cashback,1600,0
600552,3000329,2025-11-01,push,cashback,3000,1
600553,3000329,2026-02-11,sms,descuento,4000,0
600554,3000332,2025-01-20,email,generico,900,0
600555,3000334,2025-06-03,push,upgrade_credito,1800,0
600556,3000334,2025-11-23,push,cashback,2400,0
600557,3000334,2025-09-03,push,generico,3700,1
600558,3000337,2025-12-22,push,cashback,3300,0
600559,3000338,2025-12-06,sms,cashback,1200,0
600560,3000339,2025-03-03,email,descuento,3400,1
600561,3000339,2025-04-17,push,descuento,2100,1
600562,3000340,2025-04-24,push,cashback,900,0
600563,3000340,2025-04-25,email,cashback,1400,0
600564,3000341,2025-02-12,push,generico,1800,0
600565,3000342,2026-01-03,email,generico,1900,0
600566,3000342,2025-07-19,email,descuento,3200,0
600567,3000342,2026-03-01,email,descuento,1200,0
600568,3000344,2025-09-16,push,descuento,2600,0
600569,3000344,2025-01-27,sms,cashback,3700,0
600570,3000345,2025-04-16,email,descuento,3100,0
600571,3000345,2025-06-29,email,descuento,3000,0
600572,3000347,2025-02-16,email,descuento,2400,0
600573,3000347,2026-03-12,push,descuento,3100,0
600574,3000347,2025-06-22,push,generico,2900,0
600575,3000349,2025-09-04,push,generico,1800,0
600576,3000349,2025-12-14,push,cashback,3900,1
600577,3000349,2025-10-24,push,generico,1800,0
600578,3000350,2025-03-18,push,generico,3100,0
600579,3000350,2025-02-01,push,upgrade_credito,4000,0
600580,3000351,2025-04-24,sms,generico,3200,0
600581,3000351,2026-02-21,sms,descuento,1300,0
600582,3000352,2025-10-19,push,descuento,2800,0
600583,3000352,2025-02-17,push,descuento,1800,1
600584,3000352,2025-08-12,email,cashback,2000,0
600585,3000353,2025-06-15,push,descuento,3300,0
600586,3000353,2025-12-01,sms,descuento,2500,0
600587,3000353,2025-07-23,sms,cashback,3400,0
600588,3000353,2026-02-25,email,cashback,2200,0
600589,3000354,2025-01-03,sms,cashback,3100,0
600590,3000355,2025-02-27,push,cashback,900,0
600591,3000356,2025-04-28,push,descuento,1700,0
600592,3000357,2025-06-24,email,generico,800,0
600593,3000359,2025-12-12,push,cashback,700,0
600594,3000360,2025-03-18,push,generico,3100,0
600595,3000361,2025-02-01,email,cashback,800,1
600596,3000361,2025-03-23,push,cashback,2900,0
600597,3000362,2025-12-20,sms,generico,2600,0
600598,3000364,2025-12-29,sms,upgrade_credito,3400,0
600599,3000364,2025-03-06,push,upgrade_credito,1600,0
600600,3000365,2025-01-09,email,cashback,1800,0
600601,3000365,2026-01-24,push,upgrade_credito,2500,0
600602,3000366,2025-03-23,sms,generico,2200,0
600603,3000366,2026-03-03,email,cashback,1200,0
600604,3000366,2025-12-16,push,generico,1200,0
600605,3000367,2025-12-23,push,generico,800,0
600606,3000367,2025-01-26,push,generico,2700,0
600607,3000368,2025-01-22,sms,upgrade_credito,3200,0
600608,3000369,2025-10-07,push,descuento,2800,0
600609,3000369,2025-12-29,push,descuento,3300,1
600610,3000369,2025-07-25,email,upgrade_credito,2700,0
600611,3000369,2025-09-05,push,generico,1900,0
600612,3000370,2025-08-03,push,descuento,1800,0
600613,3000373,2025-12-07,email,generico,1700,0
600614,3000373,2025-05-06,email,upgrade_credito,700,0
600615,3000373,2025-02-13,push,generico,3500,1
600616,3000373,2026-03-10,push,generico,800,0
600617,3000374,2026-02-05,push,cashback,3800,0
600618,3000375,2025-04-09,push,cashback,3000,0
600619,3000375,2025-11-08,email,cashback,900,0
600620,3000376,2026-01-16,sms,descuento,3400,0
600621,3000376,2025-12-01,push,descuento,3500,0
600622,3000376,2025-06-02,push,upgrade_credito,3900,0
600623,3000376,2025-09-19,push,generico,3000,0
600624,3000377,2025-09-22,push,generico,3700,0
600625,3000377,2025-07-05,push,cashback,2300,0
600626,3000378,2025-12-27,sms,generico,1900,0
600627,3000378,2026-01-22,push,cashback,1700,0
600628,3000378,2026-01-09,sms,generico,1300,0
600629,3000378,2025-04-18,sms,cashback,2600,0
600630,3000379,2025-12-01,email,descuento,2200,0
600631,3000380,2025-10-25,push,cashback,2900,0
600632,3000381,2026-03-07,sms,cashback,500,0
600633,3000381,2025-08-25,push,generico,800,0
600634,3000381,2025-10-09,push,descuento,3500,0
600635,3000382,2025-01-21,sms,descuento,500,0
600636,3000383,2025-09-20,sms,cashback,2300,0
600637,3000383,2025-10-29,email,cashback,3000,0
600638,3000384,2026-01-22,sms,descuento,2800,1
600639,3000384,2025-04-23,email,descuento,2700,0
600640,3000384,2025-08-01,email,upgrade_credito,2800,0
600641,3000386,2025-10-24,push,descuento,3900,0
600642,3000387,2025-10-14,sms,cashback,3500,0
600643,3000387,2025-10-01,email,descuento,600,0
600644,3000387,2026-03-11,email,descuento,2300,0
600645,3000388,2025-01-26,sms,generico,2700,0
600646,3000388,2025-07-19,email,generico,1300,0
600647,3000388,2025-09-04,push,descuento,2400,0
600648,3000389,2025-04-22,email,generico,600,0
600649,3000389,2025-08-31,push,generico,1900,0
600650,3000390,2025-07-11,push,descuento,1500,0
600651,3000390,2026-01-15,push,generico,3400,0
600652,3000390,2025-01-08,email,cashback,3000,0
600653,3000391,2025-03-16,email,cashback,3100,0
600654,3000392,2025-02-16,sms,generico,1200,0
600655,3000393,2026-01-07,push,cashback,3400,0
600656,3000393,2025-08-04,email,cashback,1700,0
600657,3000393,2025-10-25,sms,cashback,600,0
600658,3000393,2025-07-01,email,descuento,3200,0
600659,3000394,2026-02-23,push,descuento,700,0
600660,3000395,2025-12-19,sms,descuento,1500,0
600661,3000395,2026-02-27,email,generico,3400,0
600662,3000395,2025-10-30,email,descuento,2100,0
600663,3000395,2025-07-13,sms,upgrade_credito,3900,0
600664,3000396,2025-11-08,sms,cashback,1200,0
600665,3000396,2025-02-10,sms,cashback,3500,0
600666,3000397,2026-03-07,push,upgrade_credito,2800,0
600667,3000398,2026-03-05,push,cashback,3200,1
600668,3000399,2025-09-19,email,descuento,2800,0
600669,3000399,2025-03-29,sms,generico,3500,0
600670,3000400,2025-02-26,email,cashback,1700,0
600671,3000401,2025-05-07,push,descuento,4000,0
600672,3000401,2025-02-16,push,cashback,3900,1
600673,3000401,2025-11-25,push,cashback,2600,0
600674,3000401,2025-07-08,push,descuento,1000,0
600675,3000402,2025-07-31,sms,descuento,3100,0
600676,3000403,2025-08-08,sms,upgrade_credito,2100,0
600677,3000403,2026-02-12,email,cashback,3200,0
600678,3000404,2025-11-19,sms,cashback,1100,0
600679,3000404,2025-11-24,push,cashback,2100,0
600680,3000404,2026-01-23,sms,cashback,1500,0
600681,3000405,2025-07-29,sms,descuento,800,0
600682,3000406,2025-02-01,push,upgrade_credito,600,0
600683,3000406,2025-01-09,email,descuento,2000,0
600684,3000408,2026-02-08,sms,descuento,600,0
600685,3000408,2026-02-05,sms,cashback,600,0
600686,3000408,2025-04-29,email,cashback,3900,1
600687,3000409,2025-05-26,push,cashback,500,0
600688,3000409,2026-02-17,email,cashback,1300,0
600689,3000410,2025-11-13,push,cashback,3400,0
600690,3000410,2025-04-13,push,descuento,2700,0
600691,3000411,2025-11-29,push,descuento,3500,0
600692,3000411,2025-03-08,sms,descuento,1600,0
600693,3000412,2025-02-05,push,cashback,600,0
600694,3000412,2025-01-29,push,descuento,1600,0
600695,3000412,2025-06-02,push,descuento,2400,0
600696,3000414,2026-01-15,email,upgrade_credito,600,0
600697,3000414,2025-12-26,push,generico,2400,0
600698,3000415,2025-03-15,push,upgrade_credito,600,0
600699,3000416,2025-01-10,email,cashback,600,1
600700,3000417,2026-01-28,push,descuento,1300,0
600701,3000417,2025-10-13,push,cashback,1400,0
600702,3000418,2025-04-12,email,cashback,2500,1
600703,3000419,2026-02-22,email,upgrade_credito,1100,0
600704,3000419,2025-10-02,push,descuento,3200,0
600705,3000420,2025-06-17,sms,generico,1400,0
600706,3000420,2025-09-08,push,generico,3100,1
600707,3000422,2025-12-26,email,descuento,900,0
600708,3000423,2025-12-19,sms,descuento,900,0
600709,3000423,2025-10-10,email,cashback,1600,0
600710,3000425,2025-02-25,email,descuento,3800,0
600711,3000425,2025-03-16,sms,descuento,2600,0
600712,3000427,2025-07-02,email,cashback,2200,0
600713,3000427,2026-01-29,email,generico,1900,0
600714,3000428,2025-07-26,sms,descuento,3700,0
600715,3000428,2026-03-01,sms,generico,3400,0
600716,3000428,2026-02-05,email,cashback,2800,0
600717,3000429,2026-03-07,sms,descuento,800,0
600718,3000429,2025-03-22,email,generico,1600,0
600719,3000430,2026-02-23,push,descuento,3500,0
600720,3000430,2025-12-29,push,generico,2100,0
600721,3000430,2025-05-28,sms,descuento,2200,0
600722,3000430,2025-01-07,email,descuento,3300,1
600723,3000431,2025-06-11,push,cashback,2700,0
600724,3000432,2025-01-15,push,cashback,3400,0
600725,3000432,2025-12-29,email,cashback,3500,1
600726,3000432,2025-12-26,push,generico,1700,0
600727,3000432,2025-02-13,push,cashback,3200,0
600728,3000433,2025-12-26,push,descuento,500,0
600729,3000433,2025-08-11,email,cashback,1200,0
600730,3000433,2026-01-26,sms,upgrade_credito,1200,0
600731,3000433,2026-02-28,sms,cashback,3700,1
600732,3000434,2025-08-03,email,descuento,2700,0
600733,3000434,2025-03-25,push,descuento,2100,0
600734,3000435,2025-08-28,sms,cashback,3600,0
600735,3000435,2025-06-04,sms,descuento,2100,0
600736,3000436,2025-05-03,sms,cashback,2200,0
600737,3000436,2025-04-10,email,upgrade_credito,3700,0
600738,3000436,2026-01-17,sms,upgrade_credito,1000,0
600739,3000436,2026-03-09,push,cashback,500,0
600740,3000437,2026-01-24,push,descuento,2600,0
600741,3000437,2025-03-15,email,generico,2000,0
600742,3000438,2025-10-06,push,cashback,800,0
600743,3000438,2025-11-23,push,generico,1700,0
600744,3000439,2026-02-28,push,cashback,1900,0
600745,3000439,2026-02-23,email,descuento,1400,0
600746,3000439,2025-10-25,push,generico,1600,0
600747,3000439,2026-02-16,email,cashback,1800,0
600748,3000440,2026-01-05,email,generico,1300,0
600749,3000440,2026-02-08,sms,upgrade_credito,2300,0
600750,3000442,2025-09-27,sms,generico,3700,0
600751,3000442,2025-10-29,email,upgrade_credito,600,0
600752,3000442,2025-07-20,push,generico,1800,0
600753,3000442,2025-12-03,push,cashback,3800,1
600754,3000443,2025-01-12,sms,cashback,2100,0
600755,3000443,2025-06-17,email,generico,2900,0
600756,3000443,2025-12-26,push,cashback,1400,0
600757,3000445,2025-10-15,sms,upgrade_credito,3300,0
600758,3000445,2025-04-02,email,cashback,2600,0
600759,3000445,2026-02-18,email,generico,3000,0
600760,3000446,2025-09-13,push,cashback,2100,0
600761,3000446,2025-06-04,push,upgrade_credito,3100,0
600762,3000447,2025-12-21,email,cashback,1800,0
600763,3000447,2025-09-04,push,generico,2700,1
600764,3000448,2025-07-08,email,cashback,600,0
600765,3000448,2025-08-06,email,generico,3500,0
600766,3000450,2025-09-03,sms,cashback,3000,1
600767,3000450,2026-01-02,sms,upgrade_credito,2800,0
600768,3000451,2025-12-04,push,cashback,1600,0
600769,3000452,2026-02-08,push,cashback,2200,0
600770,3000452,2025-12-21,push,cashback,3500,1
600771,3000453,2025-02-15,email,generico,2700,0
600772,3000453,2025-07-08,sms,descuento,3600,1
600773,3000454,2026-02-09,email,descuento,2300,0
600774,3000454,2025-03-14,email,cashback,2500,0
600775,3000454,2025-12-19,push,generico,2700,0
600776,3000455,2025-08-12,push,cashback,3800,0
600777,3000455,2025-05-15,email,descuento,3100,1
600778,3000455,2026-01-18,email,generico,3500,0
600779,3000456,2025-10-28,email,generico,3000,0
600780,3000457,2025-04-06,email,descuento,3600,0
600781,3000457,2025-10-06,push,descuento,3300,1
600782,3000457,2025-10-07,push,cashback,900,0
600783,3000458,2025-09-24,push,generico,3700,0
600784,3000458,2025-10-09,push,cashback,1700,0
600785,3000458,2026-01-07,sms,generico,1900,0
600786,3000459,2025-11-15,sms,generico,1200,0
600787,3000459,2026-01-02,email,generico,800,0
600788,3000460,2025-12-05,sms,cashback,1800,1
600789,3000460,2025-11-12,email,cashback,3900,0
600790,3000461,2025-04-25,email,cashback,2500,0
600791,3000463,2025-12-16,push,generico,1300,0
600792,3000465,2025-07-08,push,generico,3800,0
600793,3000465,2025-11-13,push,cashback,1200,0
600794,3000466,2025-08-08,push,cashback,3900,0
600795,3000467,2025-01-25,push,upgrade_credito,900,0
600796,3000467,2025-06-09,push,descuento,3100,0
600797,3000467,2025-01-20,push,upgrade_credito,3700,0
600798,3000468,2025-02-03,push,cashback,1800,0
600799,3000468,2025-12-26,email,generico,2000,0
600800,3000468,2026-01-08,email,generico,1500,0
600801,3000470,2025-05-17,sms,generico,3800,0
600802,3000471,2026-03-12,email,upgrade_credito,1200,0
600803,3000471,2025-03-02,push,cashback,3500,0
600804,3000471,2025-04-09,sms,generico,2200,0
600805,3000471,2025-09-17,sms,cashback,3700,0
600806,3000471,2025-01-16,sms,descuento,800,0
600807,3000471,2025-04-14,push,generico,1800,0
600808,3000471,2025-12-02,push,descuento,3900,0
600809,3000471,2025-10-15,sms,generico,4000,0
600810,3000472,2026-02-03,email,descuento,2100,0
600811,3000472,2025-03-06,push,generico,1700,0
600812,3000472,2025-05-05,push,descuento,3300,0
600813,3000473,2025-10-06,push,descuento,2600,0
600814,3000473,2025-05-01,email,generico,2200,0
600815,3000474,2025-06-10,sms,descuento,1600,0
600816,3000474,2025-04-07,push,cashback,600,0
600817,3000474,2025-09-22,sms,descuento,3100,0
600818,3000474,2025-10-14,push,cashback,3200,0
600819,3000475,2025-09-05,push,cashback,2800,0
600820,3000476,2025-06-07,push,descuento,3400,0
600821,3000477,2025-11-15,email,generico,3300,0
600822,3000477,2026-01-29,push,generico,1900,0
600823,3000477,2025-12-26,email,cashback,900,0
600824,3000478,2025-06-08,email,descuento,1100,0
600825,3000478,2025-04-03,sms,descuento,2000,0
600826,3000479,2025-09-08,email,cashback,2300,0
600827,3000479,2025-11-26,email,generico,600,0
600828,3000480,2025-11-01,email,descuento,1000,0
600829,3000481,2025-07-05,email,cashback,1000,0
600830,3000481,2025-10-18,push,generico,2400,0
600831,3000481,2026-02-02,push,generico,900,0
600832,3000482,2025-04-19,sms,descuento,1300,0
600833,3000482,2025-06-22,push,descuento,900,1
600834,3000482,2025-06-21,email,cashback,3000,0
600835,3000483,2025-02-17,push,upgrade_credito,900,1
600836,3000483,2025-02-17,email,cashback,3100,1
600837,3000483,2025-03-17,email,generico,2900,0
600838,3000483,2025-06-06,email,upgrade_credito,3600,0
600839,3000484,2025-02-25,push,cashback,3400,0
600840,3000484,2026-01-05,sms,cashback,3200,0
600841,3000485,2025-10-10,sms,descuento,1000,0
600842,3000485,2026-01-09,sms,cashback,1500,0
600843,3000485,2025-10-30,push,upgrade_credito,2100,0
600844,3000486,2025-06-20,email,descuento,1000,0
600845,3000486,2025-06-14,email,descuento,2900,0
600846,3000487,2025-06-21,push,cashback,2500,0
600847,3000488,2025-08-10,sms,descuento,1000,0
600848,3000488,2025-04-02,push,generico,3300,0
600849,3000489,2025-03-31,sms,descuento,2300,0
600850,3000489,2025-08-30,push,generico,3000,0
600851,3000491,2025-03-28,push,cashback,1300,0
600852,3000491,2025-12-24,email,generico,700,0
600853,3000491,2025-07-18,email,generico,500,0
600854,3000492,2026-02-21,sms,upgrade_credito,2300,0
600855,3000492,2025-12-19,email,cashback,1100,1
600856,3000493,2025-10-28,sms,descuento,2600,0
600857,3000493,2026-01-17,push,upgrade_credito,800,0
600858,3000493,2025-10-25,push,descuento,3900,1
600859,3000494,2026-02-24,push,generico,2400,0
600860,3000494,2026-01-07,push,descuento,900,0
600861,3000494,2025-07-07,sms,descuento,600,0
600862,3000496,2025-08-17,email,cashback,2100,0
600863,3000497,2025-09-05,push,cashback,2100,1
600864,3000497,2026-02-24,sms,upgrade_credito,2800,0
600865,3000497,2025-08-17,push,generico,1700,0
600866,3000497,2025-04-15,push,generico,2700,0
600867,3000499,2025-08-28,push,cashback,900,0
600868,3000499,2025-10-02,push,descuento,3800,1
600869,3000500,2025-05-30,push,cashback,2800,0
600870,3000500,2025-02-09,sms,generico,2400,0
600871,3000501,2026-02-20,push,generico,2000,0
600872,3000501,2025-03-12,push,descuento,3400,0
600873,3000501,2025-03-31,email,cashback,2500,0
600874,3000502,2025-05-17,email,descuento,2300,0
600875,3000502,2025-08-20,email,cashback,3100,0
600876,3000502,2025-08-04,push,descuento,2900,1
600877,3000503,2025-09-13,push,upgrade_credito,3800,0
600878,3000503,2025-10-18,push,descuento,3000,1
600879,3000507,2026-02-16,sms,descuento,3100,0
600880,3000508,2025-06-19,email,descuento,3000,0
600881,3000509,2025-08-17,push,upgrade_credito,1500,0
600882,3000510,2025-09-15,sms,cashback,900,0
600883,3000511,2025-05-06,push,descuento,2400,0
600884,3000512,2025-08-05,sms,generico,3700,1
600885,3000512,2025-10-16,push,generico,3800,0
600886,3000512,2026-02-03,push,upgrade_credito,3800,1
600887,3000513,2026-02-06,sms,cashback,3100,0
600888,3000513,2025-05-02,email,cashback,2600,0
600889,3000514,2025-09-11,push,descuento,2100,0
600890,3000514,2025-01-02,email,descuento,2600,0
600891,3000514,2025-11-16,push,cashback,4000,0
600892,3000516,2025-03-21,email,cashback,2800,0
600893,3000518,2025-01-16,push,upgrade_credito,2500,0
600894,3000518,2026-01-10,push,cashback,3300,0
600895,3000518,2025-03-06,push,descuento,3900,0
600896,3000519,2025-06-26,sms,generico,3500,0
600897,3000519,2025-01-08,push,upgrade_credito,2900,0
600898,3000520,2025-03-27,push,generico,2100,0
600899,3000520,2025-04-28,email,cashback,3600,0
600900,3000522,2026-01-29,sms,descuento,2500,0
600901,3000522,2025-01-24,push,descuento,3800,1
600902,3000523,2025-09-08,sms,cashback,700,0
600903,3000523,2025-12-03,push,descuento,3300,0
600904,3000524,2025-06-06,push,cashback,1200,0
600905,3000524,2025-11-04,push,generico,1400,0
600906,3000524,2025-12-29,push,generico,1800,0
600907,3000524,2025-10-29,push,cashback,2400,0
600908,3000525,2026-03-01,email,upgrade_credito,800,0
600909,3000525,2026-02-02,sms,cashback,2800,0
600910,3000526,2025-04-25,email,descuento,2800,0
600911,3000526,2025-02-24,sms,cashback,2700,1
600912,3000527,2026-02-16,push,cashback,3700,0
600913,3000528,2025-06-23,email,cashback,3400,0
600914,3000528,2026-01-14,email,cashback,600,0
600915,3000528,2025-06-03,push,descuento,1100,0
600916,3000528,2025-10-30,push,upgrade_credito,2500,1
600917,3000528,2025-10-06,push,descuento,2800,1
600918,3000529,2025-10-20,email,descuento,700,0
600919,3000529,2025-04-05,push,descuento,3300,1
600920,3000529,2026-01-21,push,cashback,500,0
600921,3000529,2025-11-10,push,cashback,700,0
600922,3000530,2025-12-13,push,generico,3400,0
600923,3000531,2025-10-07,push,generico,900,0
600924,3000532,2025-08-16,email,upgrade_credito,2400,0
600925,3000532,2025-03-13,email,generico,4000,0
600926,3000533,2025-10-01,sms,upgrade_credito,2400,0
600927,3000533,2025-08-12,sms,generico,2500,0
600928,3000533,2026-02-15,sms,generico,3300,0
600929,3000534,2025-09-19,push,generico,3400,0
600930,3000534,2025-07-07,push,upgrade_credito,600,0
600931,3000535,2025-09-17,push,descuento,2600,0
600932,3000536,2025-05-02,push,generico,600,0
600933,3000536,2025-10-11,email,descuento,2700,0
