credito_id,cliente_id,fecha_solicitud,monto_aprobado,plazo_meses,tasa,score_buro,destino,default_90d,dias_mora,monto_recuperado
900378,3000807,2025-05-06,9447000,24,0.0445,647,consumo,0,0,0
900379,3000815,2025-03-14,11953000,12,0.0443,692,otros,0,0,0
900380,3000818,2025-07-11,5278000,36,0.055,593,consumo,0,0,0
900381,3000827,2025-06-15,1358000,6,0.0516,459,consumo,0,0,0
900382,3000828,2025-05-16,4398000,36,0.0509,551,consumo,0,0,0
900383,3000829,2026-02-14,6587000,24,0.0547,518,otros,0,0,0
900384,3000830,2025-03-17,8510000,12,0.0418,630,consumo,0,0,0
900385,3000830,2026-02-09,8234000,6,0.0432,634,consumo,0,0,0
900386,3000831,2025-08-27,3317000,24,0.047,600,consumo,0,0,0
900387,3000833,2025-11-20,3958000,12,0.0431,568,salud,0,0,0
900388,3000838,2025-02-11,440000,12,0.0438,534,negocio,0,0,0
900389,3000838,2025-02-06,435000,24,0.047,460,salud,0,0,0
900390,3000851,2025-12-05,14538000,12,0.0319,628,consumo,0,0,0
900391,3000853,2026-01-02,2139000,12,0.0498,463,consumo,1,155,806000
900392,3000853,2025-07-15,1527000,12,0.0447,554,educacion,0,0,0
900393,3000853,2025-07-12,1771000,6,0.0358,586,consumo,0,0,0
900394,3000859,2026-02-10,715000,6,0.035,567,consumo,0,0,0
900395,3000859,2025-12-12,2809000,18,0.0502,529,consumo,0,0,0
900396,3000863,2025-08-28,4573000,12,0.0413,589,consumo,0,0,0
900397,3000863,2026-01-09,4437000,12,0.0468,543,consumo,0,0,0
900398,3000866,2025-03-07,2576000,6,0.039,578,consumo,0,0,0
900399,3000866,2025-12-29,3195000,36,0.055,539,consumo,0,0,0
900400,3000866,2025-05-11,2958000,12,0.0384,474,educacion,0,0,0
900401,3000867,2025-10-09,3403000,6,0.0438,509,salud,1,159,1026000
900402,3000867,2025-03-01,5303000,6,0.0357,513,consumo,0,0,0
900403,3000868,2025-02-13,2658000,24,0.0465,569,negocio,1,149,569000
900404,3000870,2026-01-19,6867000,18,0.04,609,salud,0,0,0
900405,3000870,2025-03-19,11659000,12,0.041,556,educacion,0,0,0
900406,3000871,2025-02-20,1507000,6,0.0351,610,negocio,0,0,0
900407,3000871,2026-01-07,6811000,36,0.0538,609,otros,0,0,0
900408,3000872,2025-10-13,2228000,6,0.0421,524,consumo,1,141,890000
900409,3000874,2025-10-13,3643000,12,0.0432,545,negocio,0,0,0
900410,3000875,2025-12-24,1348000,12,0.0424,619,salud,0,0,0
900411,3000875,2026-02-18,3360000,18,0.0481,552,negocio,0,0,0
900412,3000876,2025-07-01,14226000,12,0.0443,584,negocio,0,0,0
900413,3000876,2025-03-25,14967000,24,0.0467,583,otros,0,0,0
900414,3000877,2025-06-25,5277000,24,0.0503,549,consumo,1,153,2485000
900415,3000878,2025-07-01,5028000,12,0.0416,598,educacion,0,0,0
900416,3000884,2026-02-10,3464000,24,0.0515,532,consumo,0,0,0
900417,3000889,2025-03-25,3738000,18,0.0405,599,educacion,0,0,0
900418,3000889,2025-01-20,1757000,24,0.0504,591,consumo,0,0,0
900419,3000893,2025-02-12,8454000,18,0.0498,536,consumo,0,0,0
900420,3000893,2025-12-31,7048000,36,0.055,558,otros,0,0,0
900421,3000893,2025-03-26,8771000,12,0.0377,615,negocio,0,0,0
900422,3000900,2025-02-15,10408000,18,0.0486,540,consumo,0,0,0
900423,3000900,2026-02-19,5083000,12,0.0403,636,consumo,1,148,1638000
900424,3000901,2025-01-21,3875000,12,0.0432,548,negocio,1,156,1321000
900425,3000903,2025-10-14,2281000,18,0.0433,565,consumo,0,0,0
900426,3000905,2025-07-11,721000,18,0.0436,565,salud,0,0,0
900427,3000908,2026-01-17,6559000,6,0.0298,592,consumo,0,0,0
900428,3000908,2025-12-13,5831000,18,0.0486,549,salud,0,0,0
900429,3000912,2025-08-07,6141000,3,0.0378,628,negocio,0,0,0
900430,3000914,2025-11-29,7104000,6,0.0402,508,consumo,0,0,0
900431,3000915,2025-06-12,3217000,12,0.0383,616,salud,0,0,0
900432,3000916,2025-01-21,6898000,6,0.0385,527,consumo,1,149,1500000
900433,3000918,2025-06-07,11374000,18,0.0496,618,consumo,0,0,0
900434,3000925,2025-03-01,1010000,24,0.0517,489,otros,0,0,0
900435,3000927,2026-02-08,5837000,12,0.0385,535,consumo,0,0,0
900436,3000927,2026-01-19,7287000,6,0.0434,543,negocio,1,156,2127000
900437,3000929,2025-06-11,8716000,3,0.0295,695,otros,0,0,0
900438,3000929,2025-10-29,4685000,24,0.0354,688,negocio,0,0,0
900439,3000931,2026-01-31,959000,36,0.055,596,consumo,0,0,0
900440,3000932,2025-11-01,624000,3,0.0421,533,otros,0,0,0
900441,3000932,2026-02-17,967000,18,0.051,511,consumo,0,0,0
900442,3000934,2025-01-26,2214000,36,0.055,557,salud,0,0,0
900443,3000934,2025-06-01,1721000,18,0.0502,439,consumo,0,0,0
900444,3000935,2025-02-16,1005000,18,0.0435,642,otros,0,0,0
900445,3000935,2025-04-12,3938000,3,0.0339,610,educacion,0,0,0
900446,3000935,2025-10-15,3581000,12,0.0371,617,consumo,1,153,811000
900447,3000942,2025-02-01,1335000,18,0.0478,504,negocio,0,0,0
900448,3000947,2025-12-07,19719000,6,0.0323,645,negocio,0,0,0
900449,3000953,2025-02-06,247000,12,0.0452,486,consumo,1,150,120000
900450,3000961,2026-02-23,1317000,18,0.0493,466,consumo,1,156,287000
900451,3000962,2025-06-06,1061000,6,0.0339,477,consumo,1,144,459000
900452,3000966,2025-07-03,2262000,24,0.0528,468,consumo,1,146,1168000
900453,3000967,2025-02-13,8166000,3,0.0449,534,educacion,0,0,0
900454,3000968,2025-01-22,2280000,12,0.0435,578,consumo,0,0,0
900455,3000968,2025-04-02,12795000,36,0.055,522,consumo,0,0,0
900456,3000969,2025-04-07,4018000,3,0.0316,534,consumo,0,0,0
900457,3000970,2026-01-22,7521000,18,0.0314,585,salud,0,0,0
900458,3000972,2025-09-08,853000,12,0.0378,584,consumo,0,0,0
900459,3000972,2025-05-01,3885000,18,0.0508,513,consumo,0,0,0
900460,3000974,2025-03-10,2804000,12,0.033,725,salud,0,0,0
900461,3000974,2025-12-20,1492000,24,0.042,608,consumo,0,0,0
900462,3000976,2025-12-27,1617000,12,0.0444,540,negocio,0,0,0
900463,3000977,2025-01-30,2748000,6,0.046,461,consumo,0,0,0
900464,3000978,2025-12-15,4922000,24,0.055,588,consumo,0,0,0
900465,3000978,2025-07-16,5648000,12,0.0374,603,consumo,0,0,0
900466,3000981,2026-01-31,7086000,24,0.0498,635,salud,1,153,3013000
900467,3000984,2025-11-07,3325000,3,0.0378,507,negocio,0,0,0
900468,3000996,2026-01-17,4551000,12,0.041,606,consumo,0,0,0
900469,3000996,2025-07-15,6860000,6,0.0315,682,educacion,0,0,0
900470,3000999,2025-10-10,4612000,12,0.0354,584,negocio,0,0,0
900471,3001004,2026-02-07,9440000,12,0.0447,570,negocio,0,0,0
900472,3001004,2026-01-30,11009000,6,0.0291,606,negocio,0,0,0
900473,3001007,2025-11-04,2781000,12,0.0404,496,consumo,0,0,0
900474,3001007,2025-04-05,4688000,6,0.0313,605,consumo,0,0,0
900475,3001008,2025-08-24,1602000,24,0.055,486,educacion,1,140,801000
900476,3001008,2026-01-06,668000,6,0.0408,471,consumo,0,0,0
900477,3001011,2025-12-18,4334000,6,0.0395,590,otros,0,0,0
900478,3001013,2026-02-26,4278000,18,0.0458,528,consumo,0,0,0
900479,3001013,2026-02-20,1138000,12,0.0383,580,educacion,0,0,0
900480,3001019,2025-11-17,6187000,12,0.0458,533,negocio,0,0,0
900481,3001019,2025-07-22,6052000,12,0.042,568,salud,0,0,0
900482,3001019,2025-01-30,2855000,6,0.0387,499,educacion,1,148,1784000
900483,3001020,2026-01-27,9869000,24,0.0475,580,consumo,1,144,2191000
900484,3001020,2026-01-09,1940000,24,0.0444,630,otros,0,0,0
900485,3001026,2025-06-22,2878000,6,0.0372,496,consumo,1,152,1439000
900486,3001027,2025-03-16,8828000,24,0.0458,639,consumo,0,0,0
900487,3001028,2025-04-05,2476000,6,0.0343,639,educacion,0,0,0
900488,3001028,2025-06-04,2383000,6,0.0324,527,salud,0,0,0
900489,3001031,2026-01-07,5902000,12,0.0398,634,educacion,0,0,0
900490,3001031,2025-06-04,1759000,12,0.0411,646,educacion,0,0,0
900491,3001031,2026-01-01,7866000,24,0.0438,571,educacion,0,0,0
900492,3001032,2025-10-20,4574000,6,0.0407,580,otros,0,0,0
900493,3001033,2025-01-12,7295000,12,0.038,525,consumo,0,0,0
900494,3001034,2025-06-18,1920000,12,0.0435,501,educacion,0,0,0
900495,3001034,2026-02-27,841000,3,0.0376,578,negocio,0,0,0
900496,3001035,2026-01-13,3752000,6,0.0366,561,consumo,1,146,1696000
900497,3001035,2026-02-20,4495000,36,0.055,562,consumo,0,0,0
900498,3001036,2025-12-05,4624000,12,0.0411,554,consumo,0,0,0
900499,3001041,2025-08-07,9145000,12,0.0366,652,consumo,0,0,0
900500,3001046,2025-01-21,1097000,12,0.0438,555,salud,0,0,0
900501,3001046,2025-05-14,2276000,36,0.055,504,consumo,0,0,0
900502,3001047,2025-08-29,12904000,3,0.0423,657,consumo,0,0,0
900503,3001047,2025-09-08,2131000,18,0.0405,632,consumo,0,0,0
900504,3001057,2026-01-22,3198000,3,0.0326,578,consumo,0,0,0
900505,3001058,2025-12-12,11458000,12,0.0452,587,consumo,0,0,0
900506,3001058,2026-01-06,8451000,6,0.0393,564,salud,0,0,0
900507,3001059,2025-10-27,2024000,3,0.0367,511,consumo,0,0,0
900508,3001059,2026-01-06,815000,18,0.0514,525,consumo,0,0,0
900509,3001060,2026-01-03,1573000,36,0.055,543,educacion,0,0,0
900510,3001061,2025-10-27,9653000,36,0.055,595,negocio,1,155,5792000
900511,3001061,2025-08-18,15134000,3,0.0342,627,negocio,0,0,0
900512,3001069,2025-07-29,1954000,12,0.0478,528,consumo,0,0,0
900513,3001073,2025-12-13,4362000,18,0.0499,573,otros,0,0,0
900514,3001073,2025-12-19,3004000,6,0.0411,559,negocio,1,146,647000
900515,3001074,2025-08-16,4610000,12,0.0423,649,negocio,0,0,0
900516,3001078,2025-04-08,3110000,6,0.0432,537,otros,1,146,1933000
900517,3001079,2025-09-10,1657000,12,0.0403,592,educacion,0,0,0
900518,3001079,2025-04-26,6290000,12,0.0468,537,educacion,0,0,0
900519,3001086,2025-09-02,2529000,12,0.0425,544,consumo,0,0,0
900520,3001086,2025-10-20,3485000,12,0.0458,499,consumo,0,0,0
900521,3001097,2025-01-06,5760000,12,0.0344,635,negocio,0,0,0
900522,3001098,2025-11-22,4942000,3,0.0341,506,consumo,1,161,1729000
900523,3001101,2026-01-07,6606000,18,0.0416,542,negocio,0,0,0
900524,3001101,2025-02-05,3767000,18,0.0448,531,consumo,0,0,0
900525,3001102,2025-06-10,1436000,24,0.055,458,educacion,0,0,0
900526,3001102,2025-01-30,884000,18,0.0487,479,negocio,0,0,0
900527,3001111,2025-05-01,5579000,18,0.0433,561,educacion,1,153,2326000
900528,3001113,2025-11-10,3645000,24,0.0504,543,consumo,1,137,2398000
900529,3001116,2025-12-21,10474000,18,0.0502,634,otros,0,0,0
900530,3001117,2025-07-30,3540000,6,0.055,485,otros,0,0,0
900531,3001118,2025-09-14,4318000,36,0.055,596,consumo,0,0,0
900532,3001119,2025-03-23,7705000,12,0.0423,492,consumo,1,167,3981000
900533,3001119,2025-07-28,1e+06,12,0.0463,524,consumo,0,0,0
900534,3001123,2025-03-13,3235000,18,0.0394,634,consumo,0,0,0
900535,3001134,2025-07-07,2836000,18,0.0522,598,salud,0,0,0
900536,3001137,2025-11-20,3924000,12,0.0399,557,educacion,0,0,0
900537,3001137,2025-11-19,6826000,3,0.0432,506,salud,0,0,0
900538,3001138,2025-01-23,5651000,12,0.0431,544,otros,0,0,0
900539,3001138,2025-03-07,2541000,24,0.0535,523,consumo,0,0,0
900540,3001140,2025-11-06,4205000,24,0.0443,551,educacion,0,0,0
900541,3001142,2025-12-25,2477000,18,0.0455,493,educacion,0,0,0
900542,3001142,2025-11-02,1041000,12,0.0422,499,consumo,0,0,0
900543,3001143,2025-03-01,2336000,12,0.0406,471,otros,0,0,0
900544,3001143,2025-02-19,3574000,6,0.0464,473,consumo,0,0,0
900545,3001144,2025-12-13,5119000,6,0.0378,585,negocio,0,0,0
900546,3001144,2025-11-21,1390000,36,0.055,510,consumo,0,0,0
900547,3001146,2025-09-19,2689000,6,0.0454,502,consumo,1,163,1129000
900548,3001146,2026-01-07,912000,24,0.055,458,consumo,1,150,250000
900549,3001154,2026-02-13,7056000,6,0.0473,556,negocio,0,0,0
900550,3001154,2025-06-18,1172000,18,0.0478,614,consumo,0,0,0
900551,3001155,2025-08-21,1347000,12,0.0442,469,salud,0,0,0
900552,3001157,2025-07-31,726000,36,0.055,468,consumo,0,0,0
900553,3001161,2026-01-28,1535000,6,0.0461,458,consumo,0,0,0
900554,3001161,2025-10-23,4374000,6,0.0343,559,salud,0,0,0
900555,3001164,2026-02-17,7735000,24,0.0435,624,educacion,0,0,0
900556,3001165,2025-10-22,3578000,6,0.0372,496,consumo,0,0,0
900557,3001169,2026-01-10,9156000,36,0.053,664,negocio,0,0,0
900558,3001169,2025-11-22,3967000,12,0.0403,606,negocio,0,0,0
900559,3001169,2025-11-27,4541000,18,0.0437,561,consumo,1,148,1064000
900560,3001171,2025-09-24,3135000,6,0.0357,637,consumo,0,0,0
900561,3001174,2025-05-31,8685000,18,0.0433,613,negocio,0,0,0
900562,3001175,2026-01-08,3511000,18,0.0504,533,negocio,0,0,0
900563,3001184,2025-12-27,4054000,6,0.0418,577,consumo,0,0,0
900564,3001185,2025-09-21,3178000,24,0.0455,534,educacion,0,0,0
900565,3001187,2025-04-22,1422000,12,0.0484,420,salud,0,0,0
900566,3001188,2025-02-02,5834000,6,0.0463,517,otros,1,150,2564000
900567,3001188,2025-10-10,5724000,24,0.0481,558,negocio,0,0,0
900568,3001189,2025-12-27,5478000,24,0.0498,486,negocio,1,155,1910000
900569,3001190,2025-11-24,2018000,6,0.0323,539,consumo,0,0,0
900570,3001190,2025-05-04,3638000,6,0.0462,519,educacion,0,0,0
900571,3001191,2026-01-14,5105000,18,0.0433,581,salud,0,0,0
900572,3001192,2026-01-15,1050000,12,0.0343,522,otros,0,0,0
900573,3001193,2025-06-02,2272000,36,0.055,523,consumo,0,0,0
900574,3001193,2025-06-28,1044000,12,0.0467,435,otros,0,0,0
900575,3001195,2026-01-25,2904000,12,0.0485,564,negocio,1,159,771000
900576,3001198,2025-01-31,2859000,12,0.0427,628,consumo,0,0,0
900577,3001198,2025-03-10,8242000,12,0.0409,649,consumo,0,0,0
900578,3001199,2025-07-02,713000,12,0.0481,429,negocio,0,0,0
900579,3001199,2025-03-15,1934000,12,0.0372,499,educacion,0,0,0
900580,3001205,2026-01-10,489000,18,0.0452,528,salud,0,0,0
900581,3001205,2025-07-17,193000,6,0.0387,408,negocio,0,0,0
900582,3001210,2025-03-02,2812000,24,0.0478,506,salud,0,0,0
900583,3001211,2026-01-16,1500000,12,0.0448,543,consumo,0,0,0
900584,3001212,2025-02-25,3550000,6,0.0442,528,educacion,0,0,0
900585,3001213,2025-12-26,5595000,3,0.0382,562,otros,0,0,0
900586,3001213,2025-12-29,6946000,24,0.0396,586,salud,0,0,0
900587,3001214,2025-08-29,1631000,36,0.055,559,otros,0,0,0
900588,3001214,2025-03-27,1367000,36,0.055,476,educacion,0,0,0
900589,3001217,2025-10-09,4220000,24,0.0412,635,educacion,0,0,0
900590,3001218,2025-08-25,6370000,12,0.0512,522,otros,0,0,0
900591,3001220,2025-05-24,8743000,6,0.0407,564,negocio,0,0,0
900592,3001227,2025-08-13,2743000,6,0.0353,530,salud,0,0,0
900593,3001227,2025-12-06,2371000,12,0.0454,509,consumo,0,0,0
900594,3001235,2026-01-09,1119000,36,0.055,581,salud,0,0,0
900595,3001235,2025-01-24,3478000,12,0.0461,508,salud,0,0,0
900596,3001235,2025-10-23,2894000,3,0.0354,558,educacion,0,0,0
900597,3001236,2026-02-14,13290000,6,0.0367,601,educacion,0,0,0
900598,3001236,2026-02-09,7509000,12,0.0375,632,consumo,0,0,0
900599,3001237,2025-04-10,7210000,24,0.055,521,consumo,1,145,2511000
900600,3001237,2025-10-03,3604000,36,0.055,511,consumo,1,160,2011000
900601,3001240,2025-10-11,2002000,6,0.0456,558,consumo,0,0,0
900602,3001246,2025-05-18,5162000,36,0.0506,645,negocio,0,0,0
900603,3001250,2026-01-14,1557000,24,0.0539,590,salud,0,0,0
900604,3001251,2026-02-16,3238000,24,0.055,554,otros,0,0,0
900605,3001251,2025-02-18,7527000,18,0.046,535,salud,0,0,0
900606,3001253,2025-04-16,3139000,36,0.0543,583,salud,0,0,0
900607,3001257,2026-02-13,10602000,24,0.0478,651,negocio,0,0,0
900608,3001257,2025-03-11,8036000,18,0.048,577,consumo,0,0,0
900609,3001259,2025-04-19,4833000,12,0.0416,478,consumo,1,144,2678000
900610,3001259,2025-06-26,2352000,12,0.0456,478,educacion,0,0,0
900611,3001260,2025-12-05,4534000,6,0.0373,596,educacion,0,0,0
900612,3001263,2025-12-02,3862000,3,0.038,548,educacion,0,0,0
900613,3001263,2025-01-18,4767000,12,0.0398,576,consumo,0,0,0
900614,3001269,2025-12-20,6549000,12,0.038,553,consumo,0,0,0
900615,3001269,2025-04-22,11648000,36,0.0457,622,consumo,0,0,0
900616,3001270,2025-01-13,1983000,18,0.0448,560,negocio,1,140,712000
900617,3001279,2025-11-29,3860000,12,0.0408,488,consumo,0,0,0
900618,3001284,2025-02-09,755000,24,0.0543,464,educacion,0,0,0
900619,3001291,2025-10-02,4670000,12,0.0458,511,consumo,1,151,2263000
900620,3001294,2025-09-18,4326000,18,0.0465,576,salud,0,0,0
900621,3001295,2025-05-29,1334000,36,0.055,527,educacion,0,0,0
900622,3001295,2026-02-28,2284000,18,0.0516,496,salud,0,0,0
900623,3001297,2025-08-01,8518000,12,0.0414,531,consumo,0,0,0
900624,3001303,2025-05-21,4119000,3,0.0348,501,negocio,0,0,0
900625,3001307,2025-06-28,3146000,6,0.0417,556,educacion,0,0,0
900626,3001307,2025-02-18,4995000,6,0.0349,562,negocio,0,0,0
900627,3001310,2025-10-28,4303000,3,0.0312,628,consumo,0,0,0
900628,3001311,2026-01-30,284000,6,0.0478,509,educacion,0,0,0
900629,3001311,2025-04-17,1179000,6,0.0427,438,educacion,0,0,0
900630,3001315,2025-03-09,4692000,6,0.0392,648,educacion,0,0,0
900631,3001315,2025-08-16,855000,24,0.047,604,negocio,0,0,0
900632,3001324,2025-02-28,1479000,3,0.038,576,otros,0,0,0
900633,3001325,2026-02-26,5721000,18,0.0519,490,negocio,0,0,0
900634,3001325,2025-04-24,2611000,3,0.0333,547,salud,0,0,0
900635,3001328,2025-07-17,2875000,24,0.0506,606,consumo,1,147,1447000
900636,3001328,2026-02-27,6160000,12,0.0504,538,educacion,0,0,0
900637,3001329,2025-07-28,6433000,18,0.0476,563,consumo,1,145,3688000
900638,3001332,2025-03-25,2872000,6,0.0349,594,consumo,0,0,0
900639,3001332,2025-08-04,2725000,12,0.0437,630,consumo,0,0,0
900640,3001333,2025-07-10,1146000,24,0.0537,582,consumo,0,0,0
900641,3001333,2025-11-01,2590000,12,0.0402,605,consumo,0,0,0
900642,3001333,2025-09-10,4384000,6,0.037,511,educacion,0,0,0
900643,3001340,2025-03-14,4875000,6,0.0352,509,consumo,0,0,0
900644,3001340,2025-06-12,4417000,12,0.0487,524,educacion,0,0,0
900645,3001343,2025-04-26,7213000,18,0.0455,605,consumo,0,0,0
900646,3001345,2025-10-17,3621000,12,0.0458,516,negocio,0,0,0
900647,3001345,2025-12-23,650000,12,0.0418,574,consumo,0,0,0
900648,3001348,2025-10-24,987000,12,0.0384,526,negocio,0,0,0
900649,3001348,2025-05-20,2463000,36,0.053,484,consumo,1,160,1133000
900650,3001350,2025-01-07,1365000,6,0.039,506,salud,0,0,0
900651,3001350,2026-02-12,1244000,6,0.0464,500,salud,0,0,0
900652,3001355,2025-11-09,4e+06,6,0.0301,681,consumo,0,0,0
900653,3001357,2025-11-14,694000,6,0.0316,555,negocio,0,0,0
900654,3001357,2025-06-19,2189000,6,0.038,581,negocio,0,0,0
900655,3001358,2026-02-19,3119000,18,0.0444,520,negocio,0,0,0
900656,3001364,2025-06-22,4977000,12,0.0418,565,consumo,1,139,1984000
900657,3001364,2025-05-28,5070000,12,0.0393,603,educacion,0,0,0
900658,3001365,2026-02-19,1590000,6,0.0352,532,consumo,0,0,0
900659,3001370,2025-04-23,7407000,3,0.0494,541,consumo,0,0,0
900660,3001387,2025-03-25,4824000,3,0.0345,582,consumo,0,0,0
900661,3001387,2025-06-06,2188000,6,0.0382,528,educacion,0,0,0
900662,3001387,2025-12-01,4874000,6,0.0398,588,negocio,0,0,0
900663,3001390,2025-08-08,16203000,18,0.0485,633,consumo,0,0,0
900664,3001390,2025-01-28,13293000,18,0.0468,632,negocio,0,0,0
900665,3001396,2025-08-24,5011000,24,0.0499,601,consumo,0,0,0
900666,3001396,2025-01-17,1882000,24,0.0452,640,negocio,0,0,0
900667,3001399,2025-09-03,14447000,6,0.0396,733,consumo,0,0,0
900668,3001399,2025-03-26,1899000,18,0.044,623,negocio,0,0,0
900669,3001404,2026-02-26,2619000,18,0.0544,457,otros,0,0,0
900670,3001408,2025-07-01,2482000,3,0.0292,682,otros,0,0,0
900671,3001408,2026-02-13,9460000,36,0.055,606,negocio,0,0,0
900672,3001408,2025-01-18,11390000,12,0.0374,683,consumo,0,0,0
900673,3001409,2025-03-08,5172000,3,0.0407,549,consumo,0,0,0
900674,3001414,2025-06-12,1652000,18,0.055,468,negocio,1,160,396000
900675,3001417,2025-03-06,5583000,3,0.0374,494,consumo,0,0,0
900676,3001423,2025-01-21,9315000,18,0.0478,577,consumo,0,0,0
900677,3001425,2025-09-23,1870000,12,0.0384,666,consumo,0,0,0
900678,3001426,2025-01-25,4065000,12,0.0429,442,educacion,1,162,2298000
900679,3001429,2025-04-28,1286000,18,0.0458,474,consumo,1,146,806000
900680,3001433,2025-11-29,6060000,12,0.0373,600,consumo,0,0,0
900681,3001435,2025-11-17,9792000,12,0.0413,584,consumo,0,0,0
900682,3001435,2026-01-11,9852000,24,0.0417,590,negocio,0,0,0
900683,3001435,2025-06-01,4946000,6,0.0432,588,consumo,1,151,2693000
900684,3001437,2025-10-20,2869000,12,0.0412,541,otros,0,0,0
900685,3001440,2025-12-17,5086000,18,0.046,622,negocio,0,0,0
900686,3001443,2025-09-16,6158000,6,0.0314,599,consumo,0,0,0
900687,3001443,2026-01-04,7349000,12,0.0439,553,educacion,1,146,4485000
900688,3001447,2025-08-10,3109000,6,0.0337,634,consumo,0,0,0
900689,3001447,2026-01-31,2048000,12,0.0447,545,negocio,0,0,0
900690,3001448,2025-12-21,6744000,3,0.0353,591,negocio,0,0,0
900691,3001448,2026-02-05,8199000,3,0.0356,614,negocio,1,155,4273000
900692,3001456,2025-08-21,6589000,18,0.0414,587,consumo,0,0,0
900693,3001458,2025-06-27,6660000,3,0.0421,561,consumo,0,0,0
900694,3001458,2025-06-01,3841000,18,0.0425,620,educacion,0,0,0
900695,3001458,2025-11-16,5827000,18,0.0519,527,salud,1,146,2819000
900696,3001459,2025-02-19,4631000,18,0.0447,550,negocio,0,0,0
900697,3001468,2025-08-21,1454000,12,0.0456,530,educacion,0,0,0
900698,3001471,2025-02-07,2577000,24,0.0415,672,negocio,0,0,0
900699,3001476,2025-04-06,372000,6,0.038,570,otros,0,0,0
900700,3001478,2025-11-21,4941000,6,0.0388,588,otros,0,0,0
900701,3001478,2025-12-20,2996000,12,0.0421,538,consumo,0,0,0
900702,3001479,2025-08-29,1728000,18,0.0381,561,consumo,0,0,0
900703,3001480,2025-09-30,3308000,24,0.0521,501,consumo,0,0,0
900704,3001481,2025-02-19,3452000,12,0.0444,629,salud,0,0,0
900705,3001483,2025-05-27,2794000,3,0.0404,603,negocio,0,0,0
900706,3001483,2025-05-21,1328000,3,0.035,615,educacion,0,0,0
900707,3001483,2026-01-24,2167000,18,0.0426,618,consumo,0,0,0
900708,3001485,2025-03-20,8553000,12,0.0463,559,consumo,0,0,0
900709,3001486,2025-11-25,9754000,6,0.0341,621,negocio,0,0,0
900710,3001487,2025-03-01,881000,24,0.0509,471,consumo,1,141,468000
900711,3001487,2025-03-09,1401000,12,0.0473,432,salud,1,158,322000
900712,3001488,2025-08-12,5028000,24,0.0456,637,consumo,0,0,0
900713,3001488,2025-12-13,7163000,6,0.0359,615,consumo,0,0,0
900714,3001490,2025-10-19,763000,18,0.0526,441,negocio,0,0,0
900715,3001490,2026-02-06,539000,18,0.0539,473,consumo,1,160,175000
900716,3001494,2025-12-19,2935000,18,0.0455,492,consumo,0,0,0
900717,3001498,2025-12-12,4559000,3,0.0382,587,otros,0,0,0
900718,3001501,2025-02-25,3085000,12,0.0525,543,negocio,0,0,0
900719,3001501,2025-05-01,1016000,24,0.0467,593,consumo,0,0,0
900720,3001503,2025-06-29,1344000,18,0.0398,655,consumo,0,0,0
