track_id,track_name,artist,album,genre,release_year,duration_ms,explicit,key,mode,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo,popularity,streams
zZfRJJH5PP,Track_09,Becky G,Becky_G_01,reggaeton-pop,2016,200060,0,2,0,0.647311149681179,0.785197350542619,0.602632808171676,0.102858101353415,0.00847807752774405,0.142403637912824,0.0855164787771219,106.038781366555,20,19083
h9TZ8l0NXv,Track_10,Becky G,Becky_G_01,reggaeton-pop,2016,232069,0,8,1,0.586536283675654,0.651797651126756,0.697690611668573,0.176225515022253,0.0267596457762183,0.24586478445538,0.129274941627464,107.035211609375,52,122739
7xTtX4v3PW,Track_11,Becky G,Becky_G_01,reggaeton-pop,2016,221419,0,5,1,0.716770873286507,0.723355400222519,0.796999729324122,0.0752512912590755,0.0109081940599259,0.347153908389419,0.0646837414693141,112.929896033168,52,170031
SYnkA4MOVd,Track_12,Becky G,Becky_G_01,reggaeton-pop,2016,198552,1,1,1,0.744589143438603,0.820424643937929,0.612910454226755,0.130398644823783,0,0.0238526011165237,0.0851297977874902,94.4342307584787,38,28221
K2yZQyz3wu,Track_13,Becky G,Becky_G_01,reggaeton-pop,2016,205715,1,3,1,0.586654500855057,0.599632580936129,0.200749298877365,0.171038946227621,0.0463124581969651,0.144863116088809,0.137425223698471,68.0968351261509,53,97035
6j0bZS7vEZ,Track_01,Becky G,Becky_G_02,reggaeton,2017,213078,1,1,0,0.474169468429332,0.366212506281993,0.20562356768651,0.0410429719105593,0.0217505582952656,0.221394384324756,0.0757302734171445,161.164744640094,59,86825
KfCR7LAzLP,Track_02,Becky G,Becky_G_02,reggaeton,2017,240590,0,11,0,0.777728688202911,0.640046439322001,0.846470970365813,0.0140313806250308,0.0242634267848584,0.154467428508319,0.085652098395431,126.746907217339,80,437534
EYvdnZjvq7,Track_03,Becky G,Becky_G_02,reggaeton,2017,187998,1,4,0,0.786868455368245,0.968151314771715,0.500195285286308,0.117510066503741,0.0138536823897205,0.217902022670839,0.120942566822459,97.0857311150201,54,109187
kMX74F0gun,Track_04,Becky G,Becky_G_02,reggaeton,2017,219638,0,1,1,0.782965948230828,0.908623821956378,0.479939490037167,0.139203493616247,0.0074363276072968,0.408489222149836,0.0708726930644167,93.9025128984433,51,61896
SzigjNj9ye,Track_05,Becky G,Becky_G_02,reggaeton,2017,234868,0,1,0,0.664885436676312,0.811467713599476,0.627041386097171,0.152014662874544,0,0.218733271979836,0.0579125618346706,110.136682198118,35,38779
Op6KQb8aTL,Track_06,Becky G,Becky_G_02,reggaeton,2017,227978,0,2,0,0.640988818301758,0.615334299360817,0.229718668131374,0.0784187256080834,0,0.0100377106689306,0.0824609465071556,162.022294475901,32,102905
rma4ty8WZf,Track_07,Becky G,Becky_G_02,reggaeton,2017,235192,0,7,0,0.711234659438525,0.788682664952649,0.439310036119939,0.182809445876132,0.0158691192346512,0.056788609964173,0.145475003114638,102.7346829456,63,181910
YXQ5Bi1Sx9,Track_08,Becky G,Becky_G_02,reggaeton,2017,217677,0,11,1,0.844570337180086,0.793810283205465,0.44431437633119,0.0831724276632998,0.00241763549087875,0.203587097765278,0.0243845202874061,100.970567128189,61,111011
ge61hwKBHR,Track_09,Becky G,Becky_G_02,reggaeton,2017,190816,1,6,0,1,0.843949166229097,0.45633036451984,0.0510007435640412,0.0136143082580766,0.147235853145045,0.0408055165910335,104.393339887845,63,202972
ZyP4oxam5l,Track_10,Becky G,Becky_G_02,reggaeton,2017,195309,1,8,0,0.780684077170657,0.823122679815324,0.36740637430766,0,0.00276268119261254,0.190674103611409,0.0990238479577451,145.357160410185,57,169850
I0OP355Eif,Track_11,Becky G,Becky_G_02,reggaeton,2017,202309,0,4,0,0.855442131033806,0.57918580179487,0.924940210664475,0.121077992549404,0.0111086827240076,0.0392151575738763,0.075022746273517,100.747136608482,57,149065
DBFr8Wc3Pn,Track_12,Becky G,Becky_G_02,reggaeton,2017,205752,0,11,0,0.687094864871531,0.825698978269116,0.403656092535613,0.0361761900684584,0.00554753818049703,0.0725670200795127,0.1292523798622,106.168473374476,86,232349
xGp9asGcfg,Track_13,Becky G,Becky_G_02,reggaeton,2017,214667,1,9,1,0.870096187931894,0.773025501835701,0.540758048192539,0.131613675311308,0,0.130339533627284,0.0609091585896351,100.22025522799,98,1022351
7cPF0V2QaF,Track_14,Becky G,Becky_G_02,reggaeton,2017,174078,0,8,0,0.939057628757678,0.920967416425476,0.776308984511759,0.0465144085256539,0.00886451031490232,0.169633605185613,0.109550304487668,135.703812331621,56,138955
92AgHFcuSp,Track_15,Becky G,Becky_G_02,reggaeton,2017,224978,0,11,0,0.790837718548311,0.740451997027377,0.828577983443676,0.187172505759102,0.0173251876743849,0.0802920033752488,0.121406114089069,116.893719779558,20,21630
yNmcwp2OQz,Track_16,Becky G,Becky_G_02,reggaeton,2017,215363,0,5,0,0.814023079729956,0.810153559875623,0.515423945343743,0.0696174461302585,0.0213015399478703,0.212442647328403,0.0669199477511301,99.6134481504532,75,443256
B0am303ZCY,Track_01,Becky G,Becky_G_03,reggaeton,2018,229262,1,5,0,0.695511998770741,0.449214846094261,0.466730919841321,0.16805786736052,0.0434912277838265,0.217756691440136,0.0670615148288709,154.051019037721,20,23364
VgHvtiyNoQ,Track_02,Becky G,Becky_G_03,reggaeton,2018,238104,0,11,0,0.738682400382091,0.820375026733892,0.679327083276665,0.185773317387563,0.018099766493832,0.149128466556526,0.0864628671818265,94.5038053300452,92,438021
tgnMrwzHF4,Track_03,Becky G,Becky_G_03,reggaeton,2018,238401,1,3,1,0.756720915375509,0.399182147218567,0.290667676392226,0.197758117084011,0.0146319081242026,0.210152175365782,0.0468313947370286,157.438800178337,86,627242
76zRHR6l9r,Track_04,Becky G,Becky_G_03,reggaeton,2018,228639,1,9,0,0.806922453022974,0.642380913445336,0.849118894125544,0.12025263832704,0,0.00393236057828744,0.149454259798691,86.2663020687594,77,301298
lZIKL7NwoY,Track_05,Becky G,Becky_G_03,reggaeton,2018,203880,1,9,0,0.711948371333621,0.824911977831894,0.506684199101581,0.0484957493755219,0,0.17179340950631,0.0901447968692844,129.504224000058,60,158388
TYojXrsFnY,Track_06,Becky G,Becky_G_03,reggaeton,2018,226226,0,7,1,0.704407161876131,0.759985710836892,0.964616741345056,0,0.0168601182459929,0.120449711461071,0.106036393249316,99.942597865893,54,154651
h9lJ2wSLLh,Track_07,Becky G,Becky_G_03,reggaeton,2018,194569,0,7,1,0.85497670736745,0.600865519225168,0.645590927644923,0,0.0140923450782299,0,0.0534137938413251,100.549428705557,31,18251
3YZlj8iUFp,Track_08,Becky G,Becky_G_03,reggaeton,2018,173627,0,3,1,0.722649868239293,0.869807955239956,0.582778159460537,0.0682431383720916,0.0434856328814059,0.118897437810707,0.0636663769859587,98.8560442216833,59,134334
dfeVxm8vkQ,Track_09,Becky G,Becky_G_03,reggaeton,2018,204055,0,3,0,0.821664409681349,0.760419553388947,0.663320558141982,0.0318932793957029,0.0085615815296374,0.212029912898463,0.0267064225367201,120.315082723458,64,187846
Mpb871B03p,Track_10,Becky G,Becky_G_03,reggaeton,2018,201639,1,6,0,0.833527028912983,0.831203243708701,0.50093629815094,0.11311074345494,0.00599810916289913,0.188979264084803,0.145320666036403,139.399376613119,98,574121
SeaCOqCCjA,Track_11,Becky G,Becky_G_03,reggaeton,2018,205078,0,1,1,0.878318035062714,0.351921818215903,0.230669056618015,0.23884804474379,0.0165639758359615,0.0068049301612555,0.0971989174436396,80.4234001004494,24,57297
oEOlvf6slh,Track_12,Becky G,Becky_G_03,reggaeton,2018,220249,0,8,1,0.41515256413066,0.744768685060408,0.375831342699256,0.0783092978036776,0.00941780540369974,0.271526427046302,0.0346200408680218,168.042102862454,42,30596
CHrBUQfald,Track_01,Becky G,Becky_G_04,urbano latino,2019,184998,1,10,0,0.820510745749728,0.833301235936562,0.533307003702613,0,0.0274648542401947,0.106079037376678,0.127943994852889,126.49750762753,67,263546
rdwvYdVn11,Track_02,Becky G,Becky_G_04,urbano latino,2019,233996,1,11,0,0.860804654081622,0.897564171398423,0.525313981108555,0.115765983325303,0.00215077454631194,0.333206620252838,0.0795473920735643,97.1614661847129,20,30730
mcRh4wXffM,Track_03,Becky G,Becky_G_04,urbano latino,2019,231016,0,6,1,0.770703754738177,0.764524026484374,0.630009127942878,0.0487332644843002,0.0102961196748114,0.117209081737483,0.0679396811015838,137.363747380012,58,143943
5eI2Y07zVS,Track_04,Becky G,Becky_G_04,urbano latino,2019,250948,0,2,1,0.631801527808983,0.600609103743263,0.275937459679452,0.148030184255,0.0165978380286579,0.213487867727647,0.132343930198721,155.495190062332,76,317343
WLwGuKEfxR,Track_05,Becky G,Becky_G_04,urbano latino,2019,232681,1,0,0,0.655590859574211,0.790094782839628,0.408591623049913,0.104589192942143,0.0338053144437681,0.246668734415494,0.0870981687793449,86.87630858454,45,232482
kX2y9CCuRt,Track_06,Becky G,Becky_G_04,urbano latino,2019,192107,1,7,1,0.879463556759922,0.82805069305919,0.491404561079434,0.0549711603277218,0.0145130720938612,0.262792298088053,0.0406947730245534,132.193237894953,43,22751
IJ6I6AunZ6,Track_07,Becky G,Becky_G_04,urbano latino,2019,214997,1,6,0,0.619015381830742,0.657486455563161,0.450873201932568,0.0856656791808249,0.0331107063540216,0.264969766209213,0.081819897565359,165.653251835868,60,176768
YDT1mQh3df,Track_08,Becky G,Becky_G_04,urbano latino,2019,173034,1,9,0,0.909597988483593,0.920435799409075,0.500453966096003,0,0.0191250592245652,0.0814982829632886,0.0607356184228888,143.780084054375,98,1130427
zNJfnptZb5,Track_09,Becky G,Becky_G_04,urbano latino,2019,208979,1,9,1,0.81695666921386,0.677124227566705,0.498992791713309,0.106513032758907,0.0124224949905941,0.0364143791064611,0.0849053083685401,95.176970142659,85,241855
5XKChHIfaN,Track_10,Becky G,Becky_G_04,urbano latino,2019,209620,1,11,0,0.89300102879697,0.916517707690907,0.321813505807452,0.137345843768661,0.0123443961529435,0.204321881756055,0.0645971036237993,103.084332939318,90,277553
IbhRuIEf7k,Track_11,Becky G,Becky_G_04,urbano latino,2019,213991,0,4,1,0.904122771578603,0.858013202075065,0.632191327095438,0.0123927388828823,7.93441476809615e-05,0.109893784891111,0.145043027903561,89.6602416543595,89,117591
yTbrzfwlCV,Track_01,Becky G,Becky_G_05,reggaeton,2025,229314,0,10,1,0.832948673183108,0.950457005114495,0.235585005454285,0.0667661046100361,0.0105409123484296,0.138525332258663,0.0438220972842084,90.8247839460058,60,145641
Am6dnaHd3n,Track_02,Becky G,Becky_G_05,reggaeton,2025,177993,0,9,1,0.756235430283846,0.806398575708049,0.456909681047098,0.0490386022855688,0.018108986171931,0.218996037837299,0.170747797784779,100.343000232252,65,240779
07k1ZiLNw2,Track_03,Becky G,Becky_G_05,reggaeton,2025,233442,0,10,1,0.636580808234296,0.589229359966966,0.460476820003843,0.0138959624628692,0,0.185941987778749,0.180752241064627,151.539677604972,55,170190
Ki6GFmcd4m,Track_04,Becky G,Becky_G_05,reggaeton,2025,211980,0,7,1,0.935407709451144,0.772781303137047,0.500104939630333,0.0293889743891462,0.0114856655730035,0,0.0477478284930951,98.5149171780896,47,34651
f1w7UpXPOy,Track_05,Becky G,Becky_G_05,reggaeton,2025,224117,0,2,1,0.927417539584821,0.841474673753023,0.409039935458468,0.0650473335478021,0.0124874512281883,0.169325132147037,0.0332852574340273,98.6046686942083,48,35141
lQG1sl6Ddx,Track_06,Becky G,Becky_G_05,reggaeton,2025,203959,1,10,1,0.81335413370733,0.845903608355441,0.456627464156937,0.106004974240409,0.0176955582246892,0.293782584223611,0.134936357688426,94.6148145932761,60,151403
hxguFbEFJV,Track_07,Becky G,Becky_G_05,reggaeton,2025,220039,0,2,0,0.768732089179945,0.633296308925605,0.929914520123815,0.157415751408334,0.0205845711950334,0.0480653991548352,0.0513695431415662,92.1007235050233,91,292274
kH5ES5aZup,Track_08,Becky G,Becky_G_05,reggaeton,2025,198938,1,7,1,0.258714757113376,0.646635944092692,0.203132953073775,0.174983166084438,0,0.0506681238898663,0.0254665800060344,160.238999558474,28,37122
KbjFDeAlVb,Track_09,Becky G,Becky_G_05,reggaeton,2025,196483,0,3,1,0.787070439002278,0.857872307531217,0.389995084220451,0.0921486001200114,0,0.0548539492017712,0.0501625150889813,103.825977461909,69,261374
SmJ3XTUGUh,Track_10,Becky G,Becky_G_05,reggaeton,2025,205516,0,9,0,0.929810955092811,0.806996368883005,0.871121920322474,0.147946451094478,0.00897775425068711,0.0942178125697166,0.0361690520583246,115.998579546302,59,30876
svchPkvIxl,Track_11,Becky G,Becky_G_05,reggaeton,2025,216581,0,0,1,0.787729617700576,0.655285502026283,0.975609305544961,0.110640612129442,0.00228152177552631,0.0751854939071747,0.0293599874606022,118.410523840046,98,162766
4OkIeWMKEy,Track_12,Becky G,Becky_G_05,reggaeton,2025,224777,0,3,0,0.892598452352161,0.684070624958437,0.751100837907781,0.0504532426123265,0.0179104097631144,0.135218016954978,0,116.477442815779,87,1050504
qfbEsMBvZ9,Track_13,Becky G,Becky_G_05,reggaeton,2025,236110,1,7,0,0.745655516171993,0.667336516026204,0.709681273485952,0.164258473790342,0,0.100596196010003,0.0245568259280066,100.876771050957,20,12812
87TeXrE1AZ,Track_14,Becky G,Becky_G_05,reggaeton,2025,237118,0,2,0,0.797980097167291,0.75890557772246,0.707629505380271,0.019540022664061,0.0151589258796217,0.093459616886713,0.0173522975599829,118.583675250185,66,152374
T4yKJYKLRq,Track_01,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,209017,0,4,0,0.839064753839019,0.815289386621267,0.512907055340636,0.0519741884959505,0,0.138284109113716,0.0775510732389583,107.737435289535,60,152398
SeHGxvaFl6,Track_02,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,204413,0,11,1,0.829225713055327,0.772963592271303,0.612742152654539,0.136803902370082,0.0263314401402099,0.197192524340103,0.0496623145097327,102.657420565834,72,232597
waSfK2hTE2,Track_03,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,195068,0,1,0,0.862157177090048,0.632372164951455,0.318098833321273,0.0438003263074849,0.0239927766513212,0.326247418203627,0.0665455925509967,89.6182653835648,37,65598
BYSPyHB8XR,Track_04,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,216741,0,1,0,0.824991003582859,0.774659069885527,0.637665521537781,0,0.0312194016773819,0.332757574552395,0.0975368883293277,91.5554425529331,45,90006
H9cw6k4xme,Track_05,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,215085,1,10,1,0.778250040215472,0.690416418187304,0.711381969084526,0.06879266511825,0,0.177427554162496,0.0609830289867939,96.2182148330608,26,29177
SmAze2q1k9,Track_06,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,205156,1,1,0,0.765391916081106,0.536556632499936,0.796023057041453,0,0.0145761872515276,0.154081529974477,0.0941660512816432,107.043606964704,60,137292
xqe4IxDuez,Track_07,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,229695,1,5,1,0.615937998676329,0.478065001186207,0.266561242451663,0.0999736906909655,0,0.377736471227209,0.12217479288172,163.330210083983,38,137437
n1MBKnfSGo,Track_08,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,194129,0,9,1,0.823352528543389,0.78098100987512,0.610914333278472,0.0459944483920545,0.0183956326232277,0.246840984471105,0.0484334439048413,137.743009637346,66,269680
o8mg1YtXTt,Track_09,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,200575,0,9,0,0.92352638506801,0.838439211389583,0.697994539855787,0.114052329838789,0.015087394464099,0.00412234916251139,0.0387905758834297,132.225608083016,50,83968
DIDdA6QR32,Track_10,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,222183,1,2,1,0.746756173518167,0.530382123232769,0.880381719992033,0.204343025753203,0.00849502884244659,0.037622084585963,0.145027313202639,110.499951242202,56,46874
TFNX5pKN5W,Track_11,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,245065,1,8,0,0.638796923890859,0.585835851992655,0.221829003087478,0.279292791762613,0.030315645243935,0.057391664428157,0.217786047262725,74.3612142639647,20,43584
srb3vUrU6r,Track_12,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,201087,1,10,0,0.607017362723074,0.455287217015498,0.0916876232548887,0.0585385748967268,0.0211870064007265,0.144586502959381,0.163922402490217,148.835457565653,38,58687
bTeBv1FGYs,Track_13,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,262852,0,0,0,0.704309618900674,0.610399084061293,0.41651832894716,0.128462285238767,0.0279297217651064,0.116341328322126,0.0400341669425484,154.01637265839,98,795569
jyWvqCrVJq,Track_14,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,180931,1,6,1,0.789312042864546,0.746460765187144,0.772482760173644,0.00217677316660146,0,0.160166728426767,0.0353959015727768,139.721530263458,54,128033
8KlBhTgAi3,Track_15,Daddy Yankee,Daddy_Yankee_01,reggaeton,2020,211217,0,6,0,0.760270587000256,0.824729920496163,0.625595354707298,0.172784956175025,0.000483258065396498,0.0837607273074612,0.0363827917216469,102.460904883432,28,74161
a4BBGDJ4tE,Track_01,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,194056,0,11,0,0.82815576942809,0.801639850519465,0.786308628568483,0.0873477673188512,0.00791761618678816,0.000460978991368405,0.131772241623974,96.1496502586445,98,572797
7zX624r7AJ,Track_02,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,238788,1,0,0,0.515454954141761,0.430912456080205,0.5194174685436,0.184077440297833,0.0365633471787633,0.120195231357188,0.11021479499172,79.1120316420404,77,342624
S42nRQ23oE,Track_03,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,172921,0,9,0,0.658018310523606,0.76378298054287,0.432371855699663,0.102443542649562,0.00539598571787767,0.211419073632389,0.0707102598807142,95.1379736698465,20,35066
QOrXoqWPS3,Track_04,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,193032,0,0,0,0.743805856218453,0.863491891927188,0.837417761034615,0.140610115960002,0.0195450926855428,0.176736370873737,0.0606733681778805,97.5682988506306,71,347352
nfNI18Fsp9,Track_05,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,194083,0,8,0,0.832863036875648,0.94118410517324,0.518452368695874,0.115128925973714,0.00653872783684545,0.0963493373408974,0.11392831217173,99.1113343563077,40,79493
Is8RKpVlQQ,Track_06,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,198290,0,6,1,0.791378809114608,0.822881214223011,0.542721377760987,0.038019534853296,0,0.196539561811332,0.131560713023221,108.853407831335,49,36324
AyuiaFYPOQ,Track_07,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,216785,0,7,0,1,0.737954714613159,0.704313467672721,0.0532507089436054,0.00230437400903858,0.0498424908414696,0.0378022550791653,84.0005767545504,33,22848
DumtawEyJc,Track_08,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,237197,0,11,0,0.443669504613243,0.554033741417195,0.132791848696297,0.0884539650507443,0.0396928419343382,0.128150858967965,0.14664195892869,164.456853550096,30,92044
vXCqsjGk9R,Track_09,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,208535,0,5,1,0.83909345974171,0.687849066350182,0.684813381489059,0.122850171445655,0.00691075153423266,0.172735913113257,0.0882362609721094,119.999116713203,24,22600
VuWiIqkSGU,Track_10,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,229929,1,1,1,0.758838756145112,0.598809522034573,0.829187263430101,0.0971827809791626,0.0178643311806195,0.0728317158822855,0.0669556988965463,87.3317037598455,37,69891
LBLnK6G5gt,Track_11,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,215644,0,1,1,0.814293168577395,0.81187122401318,0.353360015193407,0.0465307136436968,0,0.113072376424813,0.11676296946061,110.699646954783,51,97732
I0djC7KrMc,Track_12,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,218560,0,0,1,0.786731147326108,0.859470335126216,0.622553548838939,0.107174780423283,0,0,0.0612409162419818,98.8700890440745,40,72952
gWFijbYIk7,Track_13,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,199411,0,10,1,0.868418437857617,0.731579409097524,0.512048227796598,0.0957569214411902,0.00175610405924507,0.157898423902689,0.071595628561813,100.280228195061,54,376448
5YVIVjj8w3,Track_14,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,189579,0,6,1,0.74561051517904,0.987417476810963,0.375619549471343,0.0435422689163275,0.0145095495980656,0.120892916484115,0.0122523048812481,101.468021508382,75,118631
ZfHuObmNbU,Track_15,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,229119,0,8,0,0.883063405998627,0.821506142586966,0.466069632899813,0.126666791154986,0.0132983995932834,0.142177573359448,0.0479662073376818,97.40963402988,45,180186
ZseHnWYTgX,Track_16,Daddy Yankee,Daddy_Yankee_02,reggaeton,2022,224414,0,6,1,0.674057383038786,0.41403274064989,0.317286598290202,0.119063800724061,0.0262530228473637,0.0865613689111946,0.147668964888664,155.448314524813,46,108204
