cliente_id,edad,genero,ciudad,departamento,ocupacion,ingreso_declarado,kyc_nivel,canal_adquisicion,antiguedad_meses,recencia_dias,frecuencia_tx,monto_total,monto_promedio,ticket_mediano,pct_tx_internacional,num_categorias_mcc,canal_preferido,gasto_promedio_mensual,saldo_promedio_ult3m,num_sesiones_ult30d,duracion_sesion_promedio,os_principal,num_tickets,csat_promedio,tiene_credito,score_buro,abandono,gasto_proximo_trim
3000151,36,F,Bogota,Bogota DC,empleado,2048200,nivel_1,organico,20,6,23,555800,24165,20600,0,7,tarjeta,30520,689800,1,49.1,Android,1,4.9,0,,0,125800
3000152,32,M,Bogota,Bogota DC,independiente,1454600,nivel_3,organico,7,2,15,559100,37273,32100,0,5,app_qr,59457,370300,6,44.4,iOS,0,,0,,0,107500
3000153,61,M,Quito,Pichincha,empleado,1223000,nivel_2,referido,19,39,2,51600,25800,25800,0,2,app_qr,3440,195800,0,,iOS,0,,1,548,1,5200
3000154,18,M,Cali,Valle del Cauca,empleado,4387800,nivel_2,ads_meta,24,9,17,845000,49706,39700,0,6,app_qr,45967,1656000,5,46.1,iOS,0,,1,688,0,178800
3000155,19,F,Cartagena,Bolivar,independiente,960000,nivel_2,organico,45,67,3,45700,15233,19000,0,2,app_qr,3047,321900,1,69.8,iOS,0,,0,,1,14600
3000156,42,M,Bucaramanga,Santander,empleado,2463100,nivel_2,organico,11,5,21,543800,25895,18900,0,5,app_qr,47718,1212900,6,212.4,Android,0,,0,,1,410800
3000157,32,M,Medellin,Antioquia,independiente,1443800,nivel_2,referido,31,5,24,669200,27883,19000,0.042,8,tarjeta,37147,503500,6,29.5,Android,0,,0,,0,118000
3000158,38,M,Bucaramanga,Santander,independiente,2187400,nivel_2,referido,38,39,7,198300,28329,24500,0.143,4,pse,7727,867000,4,42.1,Android,0,,0,,0,20300
3000159,43,Otro,Cartagena,Bolivar,estudiante,689700,nivel_3,ads_meta,8,34,6,201900,33650,19700,0,3,app_qr,20975,265300,1,21.6,Android,0,,1,595,1,35300
3000160,34,M,Bogota,Bogota DC,independiente,2428600,nivel_2,ads_meta,3,5,25,816800,32672,26200,0,5,tarjeta,192733,743100,4,62,Android,0,,1,653,0,225400
3000161,47,M,Bogota,Bogota DC,empleado,3769700,nivel_2,ads_google,1,3,7,286900,40986,46500,0,3,app_qr,162300,1809800,4,28.4,Android,0,,0,,0,406900
3000162,34,M,Cali,Valle del Cauca,estudiante,558300,nivel_1,referido,45,5,28,342600,12236,10450,0,8,app_qr,12987,91600,10,68.7,Android,0,,0,,0,172400
3000163,26,F,Cucuta,Norte de Santander,empleado,1092600,nivel_2,referido,42,6,23,327600,14243,12200,0,9,app_qr,17540,244800,3,36.6,Android,1,3.9,0,,0,35800
3000164,47,F,Bogota,Bogota DC,empleado,2394700,nivel_1,ads_google,20,7,61,2037000,33393,23600,0,9,app_qr,94107,1222800,22,48.6,iOS,0,,0,,0,1677700
3000165,18,F,Bogota,Bogota DC,empleado,2584400,nivel_1,organico,22,49,19,508400,26758,20900,0.053,7,tarjeta,26807,1050400,3,26.8,Android,0,,1,529,0,39200
3000166,34,F,Medellin,Antioquia,empleado,2708800,nivel_1,organico,39,71,5,144800,28960,23600,0,4,tarjeta,9653,1076400,0,,iOS,0,,0,,1,6600
3000167,18,M,Bogota,Bogota DC,independiente,2775500,nivel_3,organico,26,7,17,678100,39888,28000,0,4,app_qr,40493,959300,4,49.9,Android,1,2.7,0,,1,64000
3000168,29,M,Medellin,Antioquia,estudiante,1085400,nivel_1,organico,28,7,67,1305100,19479,14500,0.06,9,app_qr,63487,401200,18,44.8,Android,0,,1,479,0,716600
3000169,24,M,Cali,Valle del Cauca,empleado,2383500,nivel_1,ads_google,5,1,26,913100,35119,24500,0,7,tarjeta,136600,341800,5,99.1,Android,0,,0,,1,742200
3000170,43,M,Bogota,Bogota DC,independiente,1368800,nivel_2,referido,4,1,50,1034200,20684,16600,0.02,9,app_qr,208850,340200,6,41.5,Android,0,,1,574,0,453800
3000171,42,F,Pereira,Risaralda,independiente,3776800,nivel_2,organico,29,9,48,2052900,42769,28300,0,10,app_qr,103800,1867300,18,35.2,Android,0,,1,641,0,426800
3000172,24,F,Bucaramanga,Santander,empleado,4274600,nivel_2,ads_meta,25,140,1,34200,34200,34200,0,1,tarjeta,2280,919000,0,,iOS,0,,0,,1,12000
3000173,39,F,Cali,Valle del Cauca,empleado,1952200,nivel_3,organico,35,25,2,44100,22050,22050,0,2,app_qr,2940,636400,1,67.2,Android,2,1.9,0,,1,16300
3000174,18,M,Cartagena,Bolivar,estudiante,896900,nivel_2,ads_google,27,26,23,416600,18113,15900,0,7,tarjeta,22040,445200,4,50.9,Android,0,,1,531,0,69400
3000175,34,M,Bogota,Bogota DC,estudiante,773000,nivel_2,ads_google,33,34,12,234200,19517,10550,0,7,app_qr,12533,125100,2,33.4,Android,0,,1,507,0,17600
3000176,21,M,Cali,Valle del Cauca,empleado,3524800,nivel_2,ads_meta,17,5,20,691400,34570,26350,0,6,tarjeta,32047,1149100,11,28.5,Android,0,,1,615,0,138300
3000177,30,M,Lima,Lima,empleado,3281300,nivel_2,referido,50,7,15,534500,35633,20900,0,5,app_qr,30713,950200,1,33.8,iOS,0,,0,,0,746700
3000178,29,M,Cucuta,Norte de Santander,independiente,2195300,nivel_2,ads_google,11,6,64,1770800,27669,19550,0.016,10,app_qr,110864,606000,11,38.3,iOS,0,,0,,0,373300
3000179,51,M,Quito,Pichincha,estudiante,1017200,nivel_3,referido,5,9,49,881300,17986,15100,0,10,app_qr,145000,364700,19,42.9,Android,0,,0,,0,484500
3000180,25,M,Cali,Valle del Cauca,estudiante,578000,nivel_1,referido,43,11,26,368900,14188,12650,0.038,7,app_qr,21553,122300,7,56.1,Android,0,,0,,0,188600
3000181,22,M,Bogota,Bogota DC,independiente,1530100,nivel_2,ads_google,5,3,38,848100,22318,15750,0,10,tarjeta,147400,404800,9,98,iOS,0,,0,,0,550300
3000182,35,F,Bogota,Bogota DC,independiente,4883600,nivel_1,ads_google,35,205,1,9700,9700,9700,0,0,tarjeta,0,1917600,1,48.4,iOS,1,3.7,0,,1,8700
3000183,37,F,Cucuta,Norte de Santander,empleado,1528700,nivel_1,referido,40,1,130,3184800,24498,18450,0.031,10,app_qr,158433,398500,22,33.3,Android,0,,0,,0,1114200
3000184,18,F,Barranquilla,Atlantico,pensionado,1535200,nivel_2,referido,1,3,23,504100,21917,18300,0,7,app_qr,412000,446400,5,94.5,iOS,0,,0,,1,374100
3000185,50,F,Medellin,Antioquia,pensionado,3247200,nivel_2,ads_google,8,4,11,354800,32255,31500,0,5,app_qr,26312,727200,2,25.2,Android,0,,0,,1,67900
3000186,18,M,Bogota,Bogota DC,empleado,2294800,nivel_1,referido,39,81,3,64200,21400,14200,0,2,app_qr,1753,1017000,0,,Android,0,,0,,1,9600
3000187,35,F,Pereira,Risaralda,independiente,2909700,nivel_2,ads_google,9,4,68,2693300,39607,29200,0.015,10,app_qr,234489,1269200,21,35.4,Android,0,,1,610,0,701400
3000188,48,F,Bogota,Bogota DC,independiente,2151700,nivel_1,organico,7,4,21,557700,26557,20900,0,9,app_qr,71043,358100,7,25.5,iOS,0,,1,600,0,93500
3000189,27,F,Bogota,Bogota DC,independiente,2222400,nivel_3,ads_google,47,62,4,106500,26625,25050,0,3,app_qr,5093,1019800,2,27.5,Android,0,,1,593,0,5300
3000190,48,F,Medellin,Antioquia,independiente,1110600,nivel_2,organico,38,21,49,1027800,20976,16800,0.041,10,app_qr,58900,373400,14,106.7,Android,0,,0,,0,256500
3000191,39,F,Medellin,Antioquia,independiente,2292300,nivel_3,ads_meta,49,11,25,526100,21044,16400,0,6,app_qr,28113,474600,6,68.1,Android,1,2.9,0,,0,57100
3000192,18,M,Bogota,Bogota DC,independiente,984400,nivel_1,ads_google,9,1,63,1408700,22360,16400,0.016,9,app_qr,113322,506400,16,70.3,iOS,1,3.2,1,524,0,773400
3000193,29,M,Bogota,Bogota DC,empleado,1343200,nivel_2,ads_meta,15,39,4,101600,25400,24650,0,3,app_qr,6773,606500,2,39.9,Android,1,2,1,538,0,8600
3000194,37,M,Ibague,Tolima,independiente,3555100,nivel_2,ads_meta,20,89,6,143200,23867,26150,0,3,tarjeta,7847,1562800,3,35.2,iOS,1,3.1,1,610,1,10700
3000195,35,F,Medellin,Antioquia,empleado,3688500,nivel_1,ads_meta,47,451,1,38300,38300,38300,0,1,tarjeta,2553,687000,0,,Android,0,,0,,1,1400
3000196,34,F,Medellin,Antioquia,empleado,2214200,nivel_1,organico,32,12,18,529000,29389,31600,0,7,tarjeta,22647,897700,4,31.1,Android,2,4.6,0,,0,63000
3000197,43,M,Bogota,Bogota DC,empleado,4636100,nivel_2,ads_google,15,23,21,934400,44495,30100,0.095,5,app_qr,45860,1625100,4,48,Android,0,,1,653,0,26500
3000198,29,M,Cali,Valle del Cauca,empleado,2946500,nivel_2,ads_google,10,47,8,266200,33275,31300,0,5,tarjeta,18140,628800,3,21.1,Android,1,3.7,0,,0,15900
3000199,31,M,Barranquilla,Atlantico,empleado,2731900,nivel_1,influencer,41,40,6,170700,28450,28600,0.167,0,app_qr,2907,817600,1,46.8,Android,0,,0,,1,14200
3000200,38,M,Bogota,Bogota DC,empleado,2872600,nivel_1,referido,45,12,19,646200,34011,22500,0,6,app_qr,28680,1328900,5,45.5,Android,0,,1,549,0,125600
3000201,18,M,Ibague,Tolima,independiente,992100,nivel_1,organico,45,23,4,75500,18875,19250,0,3,app_qr,3867,506100,1,81.5,Android,0,,0,,0,7300
3000202,42,M,Barranquilla,Atlantico,independiente,2890200,nivel_2,ads_meta,19,202,7,155400,22200,21700,0,3,app_qr,6913,586800,1,22.4,Android,0,,0,,1,11100
3000203,18,M,Medellin,Antioquia,estudiante,697300,nivel_2,ads_meta,5,32,3,63900,21300,24300,0,1,app_qr,7920,165700,1,28.7,iOS,0,,1,538,0,9400
3000204,51,M,Manizales,Caldas,independiente,1573900,nivel_3,ads_meta,31,11,13,293800,22600,18000,0,6,app_qr,15987,464000,4,28.3,iOS,0,,0,,0,29100
3000205,35,F,Medellin,Antioquia,estudiante,382600,nivel_1,ads_meta,20,224,3,9500,3167,3600,0.333,2,app_qr,633,94600,0,,iOS,1,3.3,0,,1,7500
3000206,25,M,Cartagena,Bolivar,independiente,3509900,nivel_3,ads_google,39,26,14,779800,55700,21200,0.071,4,app_qr,39640,1818900,5,41.6,Android,0,,0,,0,164400
3000207,46,F,Bogota,Bogota DC,estudiante,632500,nivel_2,referido,34,11,32,392400,12262,10300,0,9,app_qr,18547,89900,4,40.4,iOS,0,,0,,0,51500
3000208,21,F,Manizales,Caldas,empleado,2006100,nivel_1,influencer,48,60,23,730800,31774,26600,0,6,tarjeta,33127,421400,4,103.2,iOS,0,,0,,0,37300
3000209,44,M,Pereira,Risaralda,independiente,3157500,nivel_1,organico,35,29,11,424400,38582,33900,0,4,app_qr,19927,1042900,5,23.8,iOS,2,4.4,0,,0,84900
3000210,35,F,Cali,Valle del Cauca,estudiante,717900,nivel_2,referido,36,22,16,282800,17675,11900,0,5,app_qr,13673,366300,3,62.4,iOS,1,4,1,496,0,32300
3000211,52,M,Bucaramanga,Santander,independiente,2194800,nivel_1,referido,19,4,5,88900,17780,12000,0,2,app_qr,4513,1112000,0,,Android,0,,0,,0,23700
3000212,29,F,Bogota,Bogota DC,empleado,5467500,nivel_2,referido,26,2,5,180300,36060,24900,0,2,app_qr,12020,2316100,2,22,Android,0,,0,,1,31000
3000213,41,F,Bogota,Bogota DC,empleado,3690900,nivel_2,ads_meta,15,3,64,2562500,40039,33950,0.016,10,app_qr,133307,1845200,23,28.5,iOS,1,4,1,573,0,383700
3000214,24,M,Bogota,Bogota DC,empleado,2434400,nivel_1,organico,19,1,31,765900,24706,21500,0.065,7,tarjeta,31427,904100,10,33.2,Android,0,,1,551,0,167600
3000215,23,F,Cucuta,Norte de Santander,independiente,1325500,nivel_2,organico,10,28,29,557600,19228,15300,0,10,app_qr,42120,641000,5,50.4,Android,0,,0,,1,35500
3000216,50,M,Cali,Valle del Cauca,empleado,2677400,nivel_1,referido,26,143,1,16900,16900,16900,0,1,app_qr,1127,1030400,0,,Android,2,1.8,0,,0,6300
3000217,34,M,Bogota,Bogota DC,empleado,1403700,nivel_2,ads_meta,16,79,2,46500,23250,23250,0,2,app_qr,3100,387700,1,51.5,Android,0,,1,559,0,13300
3000218,26,F,Bogota,Bogota DC,empleado,2692300,nivel_2,organico,22,6,8,351800,43975,22650,0,4,tarjeta,8907,1255600,2,33.5,Android,0,,1,617,0,14600
3000219,43,F,Bogota,Bogota DC,independiente,2171700,nivel_2,ads_google,47,53,28,755600,26986,18700,0,7,tarjeta,45527,1178100,10,38.7,iOS,0,,1,687,0,95800
3000220,35,M,Medellin,Antioquia,independiente,2744100,nivel_2,ads_google,41,12,29,927300,31976,25100,0,9,tarjeta,49680,1123000,2,53.1,Android,0,,1,533,0,389600
3000221,32,M,Bogota,Bogota DC,empleado,2071200,nivel_3,referido,47,12,21,566000,26952,20300,0,5,app_qr,33707,1060700,7,68.3,Android,1,4.4,1,631,0,172500
3000222,24,M,Barranquilla,Atlantico,empleado,995300,nivel_2,organico,3,9,6,96200,16033,9950,0,4,app_qr,17133,200100,0,,Android,1,3.2,0,,0,38200
3000223,47,M,Bogota,Bogota DC,independiente,5302600,nivel_1,referido,40,137,3,78600,26200,16800,0,1,pse,1120,1582700,1,96.5,Android,0,,0,,0,7100
3000224,36,F,Bucaramanga,Santander,empleado,1798800,nivel_3,ads_google,37,30,13,366000,28154,28900,0.077,5,app_qr,17307,963800,7,38.3,Android,0,,1,637,0,28600
3000225,33,M,Medellin,Antioquia,independiente,998900,nivel_2,organico,3,1,26,411400,15823,13350,0,6,app_qr,98167,225600,4,23.4,Android,0,,1,569,0,241900
3000226,18,F,Lima,Lima,empleado,819600,nivel_3,influencer,41,369,1,3800,3800,3800,0,1,link,253,219400,0,,iOS,0,,1,526,1,1400
3000227,41,M,Bucaramanga,Santander,pensionado,2043600,nivel_3,organico,14,6,30,1067100,35570,31100,0,7,app_qr,57514,378200,5,43.1,iOS,1,4.1,1,571,0,175900
3000228,54,M,Bogota,Bogota DC,empleado,3224300,nivel_2,organico,6,20,3,149900,49967,40000,0,3,tarjeta,24983,1649600,2,57.2,Android,0,,0,,1,187700
3000229,35,M,Bogota,Bogota DC,estudiante,743200,nivel_3,organico,8,9,20,362800,18140,12050,0,6,app_qr,31350,120900,8,26.1,iOS,1,3.1,0,,0,182500
3000230,42,F,Bogota,Bogota DC,empleado,2537600,nivel_1,organico,50,313,1,21300,21300,21300,0,0,tarjeta,0,1094400,0,,Android,1,3.1,1,503,0,2000
3000231,30,F,Medellin,Antioquia,empleado,4665200,nivel_2,ads_meta,25,286,1,38800,38800,38800,0,0,app_qr,0,2171700,0,,Android,1,3.9,1,593,1,3500
3000232,31,F,Bogota,Bogota DC,estudiante,198700,nivel_2,referido,18,1,41,328300,8007,6500,0,6,tarjeta,19093,68800,5,27.5,iOS,0,,1,453,0,162200
3000233,34,F,Medellin,Antioquia,empleado,1589900,nivel_1,organico,9,3,36,959700,26658,19100,0.028,8,app_qr,85922,321400,9,32.3,Android,0,,0,,0,521400
3000234,40,F,Cali,Valle del Cauca,empleado,4727300,nivel_1,organico,23,2,24,792700,33029,25050,0,8,app_qr,33027,2096300,6,41.1,iOS,0,,0,,0,82900
3000235,52,M,Lima,Lima,empleado,1931600,nivel_2,ads_meta,43,26,8,217500,27188,23000,0,4,app_qr,10820,963000,2,39,Android,0,,1,523,0,28700
3000236,42,M,Bucaramanga,Santander,empleado,2170000,nivel_3,organico,38,46,11,344300,31300,25400,0,3,app_qr,10940,330800,1,35.3,Android,2,4.6,0,,0,29200
3000237,35,F,Quito,Pichincha,estudiante,771500,nivel_2,ads_google,23,10,11,237500,21591,12000,0,4,app_qr,10253,212800,3,60.7,Android,0,,1,493,0,12200
3000238,32,M,Bogota,Bogota DC,empleado,2426200,nivel_3,influencer,46,49,2,40600,20300,20300,0,0,app_qr,2033,1099200,0,,Android,0,,0,,0,2600
3000239,45,M,Bogota,Bogota DC,independiente,1594800,nivel_3,referido,5,5,7,181300,25900,21900,0,4,tarjeta,22740,235600,4,25.6,Android,1,4.5,0,,0,25800
3000240,39,M,Ibague,Tolima,empleado,1143400,nivel_1,organico,9,5,26,581500,22365,13800,0.077,6,app_qr,40322,173900,6,63.2,iOS,0,,1,488,0,695100
3000241,25,M,Manizales,Caldas,independiente,1794100,nivel_2,organico,45,8,14,607500,43393,27750,0,4,app_qr,16520,847600,4,60.7,Android,1,4.4,0,,1,217400
3000242,42,M,Cali,Valle del Cauca,independiente,2490200,nivel_1,ads_meta,16,15,29,1073200,37007,34300,0,8,app_qr,58133,1351600,3,86.4,Android,0,,0,,0,444100
3000243,22,M,Quito,Pichincha,independiente,1015400,nivel_2,influencer,3,4,33,500500,15167,11500,0,9,app_qr,115400,134300,7,51.4,iOS,0,,1,573,0,1110200
3000244,18,M,Pereira,Risaralda,empleado,1938800,nivel_1,organico,19,20,26,725100,27888,21250,0.038,7,app_qr,40753,843200,7,40.2,Android,1,3.7,1,539,0,603900
3000245,36,M,Cali,Valle del Cauca,empleado,2426700,nivel_1,ads_google,20,5,38,1433500,37724,29800,0.026,10,app_qr,73167,356700,11,50.4,iOS,0,,0,,0,129600
3000246,72,F,Cali,Valle del Cauca,independiente,3574100,nivel_2,organico,1,1,20,670200,33510,28150,0.05,6,tarjeta,391000,598700,8,27,Android,1,3.6,0,,0,395700
3000247,44,F,Pereira,Risaralda,empleado,3887700,nivel_2,ads_google,9,61,11,395000,35909,37700,0,4,app_qr,25056,912200,0,,iOS,2,3.2,0,,1,67700
3000248,21,M,Medellin,Antioquia,independiente,2534000,nivel_2,ads_meta,21,6,8,236200,29525,21900,0,3,app_qr,13407,1300300,0,,iOS,1,3.1,0,,0,118800
3000249,22,M,Bogota,Bogota DC,independiente,1826100,nivel_1,ads_meta,30,21,6,129200,21533,20150,0,3,tarjeta,7313,448300,1,67.6,iOS,0,,1,540,0,12700
3000250,41,M,Bogota,Bogota DC,independiente,3096300,nivel_2,referido,3,4,27,1068000,39556,24100,0,9,tarjeta,205033,1103200,6,34.4,Android,0,,1,582,0,2988600
3000251,24,M,Barranquilla,Atlantico,estudiante,516100,nivel_3,referido,14,26,32,356800,11150,8850,0,9,app_qr,22614,103500,12,54.9,Android,0,,0,,0,35900
3000252,40,F,Medellin,Antioquia,estudiante,665500,nivel_3,ads_meta,11,6,15,191800,12787,10700,0,5,app_qr,12109,351400,3,27.7,Android,0,,0,,0,28900
3000253,38,Otro,Bogota,Bogota DC,empleado,4454400,nivel_3,influencer,20,4,28,1442200,51507,43550,0.036,7,app_qr,75993,2051000,2,85.3,Android,1,3.8,1,607,0,173100
3000254,30,F,Bucaramanga,Santander,independiente,1929100,nivel_3,referido,45,17,81,2212400,27314,21100,0.025,10,app_qr,129240,376000,20,55.7,Android,0,,0,,0,1756500
3000255,20,F,Medellin,Antioquia,empleado,3452000,nivel_2,ads_meta,39,26,1,12600,12600,12600,0,0,app_qr,0,1136500,1,74.6,Android,0,,0,,1,5100
3000256,51,F,Bogota,Bogota DC,estudiante,707900,nivel_2,ads_meta,39,23,8,101900,12738,14100,0,6,tarjeta,6793,250100,2,40.6,iOS,0,,0,,0,10500
3000257,18,F,Bucaramanga,Santander,estudiante,665800,nivel_1,organico,38,71,8,103700,12962,12350,0.125,3,tarjeta,6273,305100,3,61.2,Android,0,,0,,0,22100
3000258,29,F,Ibague,Tolima,independiente,1874400,nivel_2,organico,28,23,39,991100,25413,18100,0,9,app_qr,60827,849100,10,56.3,Android,0,,0,,0,96900
3000259,18,M,Lima,Lima,empleado,2019900,nivel_2,ads_google,24,5,33,1086100,32912,20800,0,8,app_qr,58607,685900,3,55.1,Android,0,,1,570,0,178400
3000260,34,M,Barranquilla,Atlantico,independiente,1036600,nivel_1,ads_meta,11,33,10,206300,20630,11300,0,5,app_qr,9818,183400,4,63.1,iOS,1,1.8,0,,0,45400
3000261,27,F,Cali,Valle del Cauca,empleado,2565400,nivel_3,organico,14,3,43,1243300,28914,19900,0.023,9,app_qr,60243,759300,12,35.7,Android,0,,0,,0,577700
3000262,38,M,Cali,Valle del Cauca,empleado,2365700,nivel_3,organico,31,20,1,41400,41400,41400,0,0,app_qr,2760,1217700,0,,Android,0,,0,,1,18000
3000263,34,M,Quito,Pichincha,pensionado,1160500,nivel_3,ads_meta,8,4,7,106400,15200,14400,0,3,app_qr,12150,340300,2,55,Android,0,,0,,0,26500
3000264,39,M,Bogota,Bogota DC,estudiante,433900,nivel_2,ads_google,15,16,23,213100,9265,8500,0,8,app_qr,11007,89100,5,49.9,Android,0,,0,,0,42600
3000265,48,F,Bucaramanga,Santander,independiente,4094600,nivel_3,organico,25,10,11,407900,37082,35600,0.091,6,app_qr,20160,1404000,3,58.3,Android,1,3.3,1,672,0,54800
3000266,55,Otro,Bogota,Bogota DC,independiente,1405600,nivel_2,organico,40,22,24,541400,22558,14700,0,7,app_qr,25547,588400,6,53.9,iOS,0,,1,572,0,67300
3000267,19,F,Medellin,Antioquia,independiente,1785700,nivel_2,ads_meta,28,12,19,497000,26158,16200,0,8,app_qr,24093,764200,7,41.1,Android,0,,0,,0,178400
3000268,39,M,Cali,Valle del Cauca,empleado,1507300,nivel_2,referido,32,12,34,695300,20450,13400,0.029,8,app_qr,28400,667500,2,31.9,Android,0,,0,,0,115900
3000269,29,F,Barranquilla,Atlantico,independiente,1513900,nivel_2,organico,26,30,7,132100,18871,13000,0.143,5,app_qr,7960,596300,2,50.6,Android,0,,0,,0,20400
3000270,59,F,Cartagena,Bolivar,independiente,3605400,nivel_2,organico,42,42,3,73700,24567,24100,0,2,app_qr,4913,1851500,1,66.6,iOS,1,4.9,0,,1,10000
3000271,31,M,Medellin,Antioquia,empleado,2027000,nivel_2,organico,23,55,3,81400,27133,18200,0,2,app_qr,5427,478500,2,31.1,Android,1,4.9,0,,0,19800
3000272,20,M,Cali,Valle del Cauca,empleado,2431800,nivel_3,organico,29,6,81,2482000,30642,25500,0,10,app_qr,127153,701300,15,52.1,Android,0,,1,548,0,1055300
3000273,49,Otro,Bogota,Bogota DC,empleado,1117200,nivel_2,referido,24,62,5,121100,24220,22300,0,4,app_qr,8073,226900,1,42.3,Android,0,,1,515,0,72400
3000274,48,M,Bogota,Bogota DC,empleado,6487000,nivel_2,organico,47,19,16,1042800,65175,41850,0,5,app_qr,61107,3136300,2,45.4,Android,0,,1,656,0,363200
3000275,43,M,Barranquilla,Atlantico,independiente,1761800,nivel_1,ads_meta,22,6,3,48200,16067,13900,0,1,app_qr,833,880800,2,35.1,iOS,0,,1,501,0,15400
3000276,46,F,Cali,Valle del Cauca,empleado,1958300,nivel_2,ads_meta,30,12,20,496900,24845,16250,0,7,tarjeta,24513,342400,4,73.4,iOS,1,4.3,0,,0,32100
3000277,31,M,Pereira,Risaralda,independiente,1375700,nivel_1,organico,21,2,26,615200,23662,20350,0,7,tarjeta,33287,352700,9,27.9,Android,0,,1,537,0,309400
3000278,18,M,Bucaramanga,Santander,empleado,1364700,nivel_2,referido,1,1,39,852100,21849,14300,0,9,app_qr,693400,307000,10,92.4,Android,0,,0,,0,1071300
3000279,45,M,Barranquilla,Atlantico,independiente,2049800,nivel_2,ads_meta,27,16,14,342200,24443,24050,0,7,app_qr,15033,992900,7,130.9,Android,0,,1,642,0,115000
3000280,24,M,Bogota,Bogota DC,independiente,1608200,nivel_2,referido,33,2,47,1029200,21898,19600,0,9,app_qr,52133,681500,12,38,Android,1,3.4,0,,0,180200
3000281,54,F,Barranquilla,Atlantico,empleado,1630800,nivel_3,referido,45,6,57,1230200,21582,15600,0.018,9,tarjeta,62073,434300,9,19.9,Android,1,5,0,,1,248400
3000282,18,M,Cartagena,Bolivar,independiente,744700,nivel_2,organico,49,45,30,437900,14597,10400,0,9,app_qr,19387,255100,8,144.6,Android,0,,1,562,0,55500
3000283,28,F,Cali,Valle del Cauca,empleado,3692600,nivel_2,ads_meta,25,353,1,39700,39700,39700,0,1,app_qr,2647,756300,0,,iOS,0,,1,554,1,1900
3000284,29,M,Barranquilla,Atlantico,empleado,1299000,nivel_2,ads_google,10,1,35,862300,24637,15700,0,9,app_qr,63810,531400,8,30.7,Android,0,,1,526,0,199400
3000285,51,Otro,Pereira,Risaralda,independiente,2338100,nivel_3,ads_meta,21,1,28,963100,34396,16600,0.036,7,app_qr,48413,735200,9,55.8,Android,0,,0,,1,382600
3000286,29,M,Cali,Valle del Cauca,empleado,1307300,nivel_3,influencer,37,2,38,823600,21674,18550,0,9,app_qr,42687,652200,11,26.6,Android,1,3.6,0,,0,198400
3000287,43,F,Bogota,Bogota DC,empleado,2340600,nivel_3,referido,3,9,13,316900,24377,14800,0,6,app_qr,94967,661900,4,45.9,Android,0,,0,,0,174600
3000288,35,F,Bogota,Bogota DC,empleado,2431800,nivel_2,organico,34,3,35,982200,28063,23600,0.057,7,tarjeta,43347,1157500,4,86.5,Android,1,5,0,,0,139200
3000289,18,M,Lima,Lima,pensionado,2974600,nivel_3,ads_meta,27,7,45,1466200,32582,24500,0,10,app_qr,66607,1310600,13,15.3,Android,0,,0,,0,402900
3000290,41,F,Cartagena,Bolivar,empleado,3445400,nivel_1,ads_meta,2,3,43,1669000,38814,29700,0.023,9,app_qr,432000,1047900,13,92.3,Android,1,2.8,0,,0,3979900
3000291,25,F,Bogota,Bogota DC,estudiante,329200,nivel_2,organico,40,32,2,16900,8450,8450,0,2,app_qr,1127,145300,1,74.2,iOS,0,,0,,0,8400
3000292,65,F,Lima,Lima,empleado,3290600,nivel_3,organico,41,12,42,1411700,33612,26800,0,7,tarjeta,80227,1466600,10,57.1,Android,0,,1,614,0,261200
3000293,26,F,Barranquilla,Atlantico,empleado,1544800,nivel_1,organico,50,10,24,740400,30850,20600,0,6,app_qr,39913,804200,11,35.4,iOS,0,,0,,0,185000
3000294,28,M,Lima,Lima,pensionado,1209500,nivel_3,ads_meta,7,11,14,211700,15121,11100,0,7,app_qr,20614,533100,2,27.1,Android,0,,0,,0,38000
3000295,44,M,Cartagena,Bolivar,empleado,1510600,nivel_1,organico,26,2,29,610400,21048,13900,0.138,9,app_qr,30693,263300,4,64.7,Android,1,4.3,0,,0,50300
3000296,32,F,Barranquilla,Atlantico,estudiante,1077100,nivel_2,ads_google,46,6,70,1139200,16274,15450,0.043,10,app_qr,55673,314500,23,55.9,Android,0,,0,,0,430200
3000297,30,F,Cali,Valle del Cauca,independiente,1485900,nivel_1,referido,50,8,62,1521700,24544,18950,0.016,9,app_qr,70373,696000,15,66.6,Android,1,5,0,,0,221800
